Channel,Sales Order,Sales Order Line,Customer ID,Reseller ID,SKU,Region,Country,Order Date,Due Date,Ship Date,Order Quantity,Unit Price,Unit Price Discount Pct,Product Standard Cost,Total Product Cost,Extended Amount,Sales Amount,_batch_id
Internet,SO45002,SO45002 - 1,AW00013844,,BK-R93R-48,Germany,Germany,20171126,2017-12-06,20171203,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45817,SO45817 - 1,AW00014801,,BK-R93R-44,GERMANY,Germany,2018-03-01,2018-03-11,08-03-2018,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
INTERNET,SO45187,SO45187 - 1,AW00015047,,BK-R93R-62,UNITED KINGDOM,United Kingdom,19-12-2017,2017-12-29,2017-12-26 00:00:00,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47506,SO47506 - 1,AW00026324,,BK-M68S-42,Northwest,United States,2018-08-09,2018-08-19,16-08-2018,1.0,2071.4196,0.0,1117.8559,1117.8559,2071.4196,2071.4196,ERP_EXPORT_20240115
INTERNET,SO46712,SO46712 - 1,AW00013779,,BK-R89B-44, France,France,06/04/2018,2018-06-14,20180611,1.0,2181.5625,0.0%,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
internet,SO47754,SO47754 - 1,AW00014104,,BK-R64Y-48,Southwest,United States,"Sep 03, 2018",2018-09-13,10-09-2018,1.0,1000.4375,0.0,605.6492,605.6492,1000.4375,1000.4375,ERP_EXPORT_20240115
Internet,SO47112,SO47112 - 1,AW00020318,,BK-M68S-46,Canada,Canada,07/06/2018,2018-07-16,13-07-2018,1.0,2071.4196,0.0%,1117.8559,1117.8559,2071.4196,2071.4196,ERP_EXPORT_20240115
Internet,SO46221,SO46221 - 1,AW00023866,,BK-R93R-56,Canada,Canada,2018-04-15 00:00:00,2018-04-25,22-04-2018,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO44637,SO44637 - 1,AW00028644,,BK-R93R-44,Northwest,United States,10/12/2017,2017-10-22,"Oct 19, 2017",1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47528,SO47528 - 1,AW00011598,,BK-M68S-38,Germany,Germany,20180812,2018-08-22,2018-08-19,1.0,2071.4196,0.0,1117.8559,1117.8559,2071.4196,2071.4196,ERP_EXPORT_20240115
 Internet,SO47863,SO47863 - 1,AW00015351,,BK-R50R-60,Northwest,United States,"Sep 18, 2018",2018-09-28,09/25/2018,1.0,782.99,0.0,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
 Internet,SO44690,SO44690 - 1,AW00011111,,BK-M82S-38,Australia,Australia,2017-10-20,2017-10-30,"Oct 27, 2017",1.0,3399.99,0.0,1912.1544,1912.1544,3399.99,3399.99,ERP_EXPORT_20240115
INTERNET,SO44244,SO44244 - 1,AW00017329,,BK-R93R-48,Australia,Australia,08/24/2017,2017-09-03,08/31/2017,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47939,SO47939 - 1,AW00021987,,BK-R89R-58,AUSTRALIA,Australia,"Sep 28, 2018",2018-10-08,"Oct 05, 2018",1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
 Internet,SO45726,SO45726 - 1,AW00012614,,BK-R93R-52,France,France,02/20/2018,2018-03-02,2018-02-27,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
INTERNET,SO45896,SO45896 - 1,AW00012632,,BK-R93R-44,France,France,2018-03-14,2018-03-24,"Mar 21, 2018",1.0,3578.27,0.0%,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO44850,SO44850 - 1,AW00019417,,BK-R50B-62,Germany,Germany,2017-11-07,2017-11-17,2017-11-14 00:00:00,1.0,699.0982,0.0,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
INTERNET,SO44579,SO44579 - 1,AW00028662,,BK-R93R-48,southwest,United States,20171002,2017-10-12,09-10-2017,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO43811,SO43811 - 1,AW00011026,,BK-M82S-44,australia,Australia,"Jul 14, 2017",2017-07-24,2017-07-21,1.0,3399.99,0.0,1912.1544,1912.1544,3399.99,3399.99,ERP_EXPORT_20240115
Internet,SO44249,SO44249 - 1,AW00013845,,BK-R93R-52,United Kingdom,United Kingdom,2017-08-26,2017-09-05,09/02/2017,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
internet,SO47860,SO47860 - 1,AW00026339,,BK-M68S-38,Northwest,United States,09/18/2018,2018-09-28,25-09-2018,1.0,2071.4196,0.0,1117.8559,1117.8559,2071.4196,2071.4196,ERP_EXPORT_20240115
Internet,SO45870,SO45870 - 1,AW00026012,,BK-M82B-42,Southwest,United States,2018-03-10,2018-03-20,2018-03-17,1.0,3374.99,0.0,1898.0944,1898.0944,3374.99,3374.99,ERP_EXPORT_20240115
Internet ,SO47810,SO47810 - 1,AW00026204,,BK-R50B-58,Australia,Australia,20180911,2018-09-21,2018-09-18,1.0,782.99,0.0%,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
Internet,SO47258,SO47258 - 1,AW00013298,,BK-R89B-52,Southwest,United States,"Jul 22, 2018",2018-08-01,29-07-2018,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO48918,SO48918 - 1,AW00013638,,BK-M68B-46,Australia ,Australia,12/15/2018,2018-12-25,22-12-2018,1.0,2049.0982,0.0,1105.81,1105.81,2049.0982,2049.0982,ERP_EXPORT_20240115
Internet,SO43787,SO43787 - 1,AW00029385,,BK-M82S-38,Germany,Germany,20170712,2017-07-22,2017-07-19,1.0,3399.99,0.0%,1912.1544,1912.1544,3399.99,3399.99,ERP_EXPORT_20240115
Internet,SO47613,SO47613 - 1,AW00014037,,BK-R64Y-44,SOUTHWEST,United States,08/24/2018,2018-09-03,31-08-2018,1.0,1000.4375,0.0,605.6492,605.6492,1000.4375,1000.4375,ERP_EXPORT_20240115
Internet,SO48430,SO48430 - 1,AW00026633,,BK-M68B-42,Southwest,United States,20181102,2018-11-12,20181109,1.0,2049.0982,0.0,1105.81,1105.81,2049.0982,2049.0982,ERP_EXPORT_20240115
Internet,SO46480,SO46480 - 1,AW00026114,,BK-M82S-48,Southwest,United States,20180514,2018-05-24,2018-05-21 00:00:00,1.0,3399.99,0.0,1912.1544,1912.1544,3399.99,3399.99,ERP_EXPORT_20240115
Internet,SO44716,SO44716 - 1,AW00022230,,BK-R93R-56,Canada,Canada,"Oct 26, 2017",2017-11-05,"Nov 02, 2017",1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47155,SO47155 - 1,AW00013801,,BK-R89R-52,France ,France,12-07-2018,2018-07-22,2018-07-19,1.0,2443.35,0.0,1518.7864,1518.7864,2443.35,2443.35,ERP_EXPORT_20240115
 Internet,SO45876,SO45876 - 1,AW00019975,,BK-R93R-56,Australia,Australia,11-03-2018,2018-03-21,"Mar 18, 2018",1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO43711,SO43711 - 1,AW00027606,,BK-R93R-56,Northwest,United States,20170702,2017-07-12,"Jul 09, 2017",1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO46915,SO46915 - 1,AW00026276,,BK-M68B-46,Northwest,United States,2018-06-29 00:00:00,2018-07-09,"Jul 06, 2018",1.0,2049.0982,0.0,1105.81,1105.81,2049.0982,2049.0982,ERP_EXPORT_20240115
Internet,SO44057,SO44057 - 1,AW00014577,,BK-R50B-44,Northwest,United States,"Jul 31, 2017",2017-08-10,20170807,1.0,699.0982,0.0,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
Internet,SO45134,SO45134 - 1,AW00022895,,BK-R93R-56,Canada,Canada,2017-12-11 00:00:00,2017-12-21,"Dec 18, 2017",1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet ,SO45256,SO45256 - 1,AW00014664,,BK-R50B-62,SOUTHWEST,United States,2017-12-30,2018-01-09,2018-01-06 00:00:00,1.0,699.0982,0.0,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
Internet,SO45648,SO45648 - 1,AW00019791,,BK-R93R-48,Australia,Australia,08-02-2018,2018-02-18,20180215,1.0,3578.27,0.0%,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO48679,SO48679 - 1,AW00026608,,BK-M68S-38,Southwest ,United States,25-11-2018,2018-12-05,"Dec 02, 2018",1.0,2071.4196,0.0,1117.8559,1117.8559,2071.4196,2071.4196,ERP_EXPORT_20240115
Internet,SO48674,SO48674 - 1,AW00026548,,BK-R50B-60,Australia,Australia,11/24/2018,2018-12-04,2018-12-01,1.0,782.99,0.0%,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
Internet,SO47347,SO47347 - 1,AW00026025,,BK-R50R-58,Australia,Australia,"Jul 31, 2018",2018-08-10,20180807,1.0,782.99,0.0,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
Internet,SO48554,SO48554 - 1,AW00026622,,BK-M68B-46,Northwest,United States,2018-11-13,2018-11-23,11/20/2018,1.0,2049.0982,0.0,1105.81,1105.81,2049.0982,2049.0982,ERP_EXPORT_20240115
Internet,SO45776,SO45776 - 1,AW00023281,,BK-R93R-52,Canada,Canada,"Feb 28, 2018",2018-03-10,"Mar 07, 2018",1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
internet,SO46897,SO46897 - 1,AW00021179,,BK-R89R-44,Australia,Australia,26-06-2018,2018-07-06,2018-07-03,1.0,2443.35,0.0,1518.7864,1518.7864,2443.35,2443.35,ERP_EXPORT_20240115
Internet,SO47344,SO47344 - 1,AW00012686,,BK-M68S-42,Australia,Australia,2018-07-31 00:00:00,2018-08-10,2018-08-07 00:00:00,1.0,2071.4196,0.0,1117.8559,1117.8559,2071.4196,2071.4196,ERP_EXPORT_20240115
Internet,SO48263,SO48263 - 1,AW00026435,,BK-R50R-48,Australia,Australia,"Oct 27, 2018",2018-11-06,11/03/2018,1.0,782.99,0.0,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
 Internet,SO45932,SO45932 - 1,AW00020211,,BK-R93R-62,Australia,Australia,2018-03-18,2018-03-28,2018-03-25 00:00:00,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO44879,SO44879 - 1,AW00028833,,BK-R93R-62,Northwest,United States,2017-11-10,2017-11-20,"Nov 17, 2017",1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO46676,SO46676 - 1,AW00018047,,BK-R64Y-42,GERMANY,Germany,2018-05-31 00:00:00,2018-06-10,07-06-2018,1.0,1000.4375,0.0%,605.6492,605.6492,1000.4375,1000.4375,ERP_EXPORT_20240115
Internet,SO44920,SO44920 - 1,AW00014648,,BK-R50B-44,southwest,United States,15-11-2017,2017-11-25,11/22/2017,1.0,699.0982,0.0,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
internet,SO44368,SO44368 - 1,AW00014150,,BK-R93R-56,United Kingdom,United Kingdom,2017-09-10,2017-09-20,"Sep 17, 2017",1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO46774,SO46774 - 1,AW00013225,,BK-R89B-48,Southwest,United States,20180611,2018-06-21,2018-06-18 00:00:00,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
INTERNET,SO46108,SO46108 - 1,AW00012018,,BK-R93R-62,Southwest,United States,20180331,2018-04-10,"Apr 07, 2018",1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO44167,SO44167 - 1,AW00017308,,BK-R93R-56,Australia,Australia,2017-08-08 00:00:00,2017-08-18,2017-08-15 00:00:00,1.0,3578.27,0.0%,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47559,SO47559 - 1,AW00012699,,BK-M68B-46,Australia,Australia,15-08-2018,2018-08-25,20180822,1.0,2049.0982,0.0,1105.81,1105.81,2049.0982,2049.0982,ERP_EXPORT_20240115
Internet ,SO47879,SO47879 - 1,AW00018157,,BK-R64Y-44,Germany,Germany,2018-09-20,2018-09-30,2018-09-27,1.0,1000.4375,0.0,605.6492,605.6492,1000.4375,1000.4375,ERP_EXPORT_20240115
Internet,SO44389,SO44389 - 1,AW00017925,,BK-R93R-52,Australia,Australia,12-09-2017,2017-09-22,20170919,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet ,SO45491,SO45491 - 1,AW00027672,,BK-R93R-44,Canada,Canada,01/25/2018,2018-02-04,01-02-2018,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45080,SO45080 - 1,AW00014657,,BK-R50B-58,Northwest,United States,20171201,2017-12-11,"Dec 08, 2017",1.0,699.0982,0.0,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
Internet,SO47539,SO47539 - 1,AW00020824,,BK-R50R-48,United Kingdom,United Kingdom,"Aug 13, 2018",2018-08-23,2018-08-20,1.0,782.99,0.0,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
Internet,SO48685,SO48685 - 1,AW00013728,,BK-R89R-48,Southwest,United States,26-11-2018,2018-12-06,03-12-2018,1.0,2443.35,0.0,1518.7864,1518.7864,2443.35,2443.35,ERP_EXPORT_20240115
INTERNET,SO48681,SO48681 - 1,AW00013160,,BK-M68S-38,Australia,Australia,2018-11-25,2018-12-05,"Dec 02, 2018",1.0,2071.4196,0.0%,1117.8559,1117.8559,2071.4196,2071.4196,ERP_EXPORT_20240115
Internet,SO47531,SO47531 - 1,AW00015325,,BK-R50B-44,Northwest,United States,2018-08-12 00:00:00,2018-08-22,20180819,1.0,782.99,0.0,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
Internet,SO48177,SO48177 - 1,AW00017633,,BK-R64Y-42,france,France,2018-10-16,2018-10-26,2018-10-23,1.0,1000.4375,0.0,605.6492,605.6492,1000.4375,1000.4375,ERP_EXPORT_20240115
Internet,SO48255,SO48255 - 1,AW00026496,,BK-R64Y-42,canada,Canada,2018-10-27 00:00:00,2018-11-06,11/03/2018,1.0,1000.4375,0.0,605.6492,605.6492,1000.4375,1000.4375,ERP_EXPORT_20240115
Internet,SO47792,SO47792 - 1,,,BK-R89R-48,GERMANY,Germany,"Sep 10, 2018",2018-09-20,09/17/2018,1.6,2443.35,,1518.7864,1518.7864,-2443.35,-2443.35,ERP_EXPORT_20240115
Internet,SO46115,SO46115 - 1,AW00012104,,BK-R93R-48,Southwest,United States,31-03-2018,2018-04-10,07-04-2018,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47179,SO47179 - 1,AW00028848,,BK-R89B-52,canada,Canada,"Jul 14, 2018",2018-07-24,20180721,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO46110,SO46110 - 1,AW00012169,,BK-R93R-44,Southwest,United States,"Mar 31, 2018",2018-04-10,"Apr 07, 2018",1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO46466,SO46466 - 1,AW00012915,,BK-R93R-44,Northwest,United States,12-05-2018,2018-05-22,05/19/2018,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
 Internet,SO44188,SO44188 - 1,AW00020052,,BK-R50B-60,United Kingdom,United Kingdom,2017-08-14,2017-08-24,08/21/2017,1.0,699.0982,0.0,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
Internet,SO48803,SO48803 - 1,AW00019416,,BK-R64Y-40,United Kingdom,United Kingdom,12/02/2018,2018-12-12,2018-12-09,1.0,1000.4375,0.0%,605.6492,605.6492,1000.4375,1000.4375,ERP_EXPORT_20240115
INTERNET,SO45456,SO45456 - 1,AW00023113,,BK-R93R-48,Canada,Canada,01/19/2018,2018-01-29,20180126,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45879,SO45879 - 1,AW00019443,,BK-R50B-44,Germany,Germany,2018-03-12,2018-03-22,"Mar 19, 2018",1.0,699.0982,0.0,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
Internet,SO44422,SO44422 - 1,AW00019353,,BK-R50R-44,Germany,Germany,19-09-2017,2017-09-29,09/26/2017,1.0,699.0982,0.0%,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
Internet,SO46856,SO46856 - 1,AW00012935,,BK-R89R-52,SOUTHWEST,United States,06/21/2018,2018-07-01,28-06-2018,1.0,2443.35,0.0,1518.7864,1518.7864,2443.35,2443.35,ERP_EXPORT_20240115
Internet,SO47089,SO47089 - 1,AW00015284,,BK-R50B-48,Southwest,United States,03-07-2018,2018-07-13,"Jul 10, 2018",1.0,782.99,0.0,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
Internet,SO47130,SO47130 - 1,AW00016406,,BK-R89B-48,United Kingdom,United Kingdom,08-07-2018,2018-07-18,"Jul 15, 2018",1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
internet,SO46732,SO46732 - 1,AW00013992,,BK-R64Y-42,Southwest,United States,20180606,2018-06-16,2018-06-13,1.0,1000.4375,0.0%,605.6492,605.6492,1000.4375,1000.4375,ERP_EXPORT_20240115
Internet,SO47749,SO47749 - 1,AW00022172,,BK-R89R-58,Australia ,Australia,09/02/2018,2018-09-12,20180909,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO45372,SO45372 - 1,AW00028449,,BK-M82B-38,France,France,20180105,2018-01-15,01/12/2018,1.0,3374.99,0.0,1898.0944,1898.0944,3374.99,3374.99,ERP_EXPORT_20240115
Internet,SO48511,SO48511 - 1,AW00026635,,BK-M68B-46,Southwest,United States,10-11-2018,2018-11-20,11/17/2018,1.0,2049.0982,0.0,1105.81,1105.81,2049.0982,2049.0982,ERP_EXPORT_20240115
 Internet,SO47853,SO47853 - 1,AW00026487,,BK-M68B-46,NORTHWEST,United States,09/17/2018,2018-09-27,"Sep 24, 2018",1.0,2049.0982,0.0,1105.81,1105.81,2049.0982,2049.0982,ERP_EXPORT_20240115
Internet,SO44983,SO44983 - 1,AW00022252,,BK-R93R-62,Canada,Canada,2017-11-23 00:00:00,2017-12-03,"Nov 30, 2017",1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO46017,SO46017 - 1,AW00011886,,BK-R93R-56,Southwest,United States,"Mar 30, 2018",2018-04-09,04/06/2018,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO46539,SO46539 - 1,AW00012200,,BK-R93R-56,Southwest,United States,2018-05-22,2018-06-01,29-05-2018,1.0,3578.27,0.0%,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45034,SO45034 - 1,AW00028822,,BK-R93R-62,Northwest,United States,2017-11-30,2017-12-10,2017-12-07 00:00:00,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47909,SO47909 - 1,AW00012999,,BK-M68S-46,Australia,Australia,2018-09-23,2018-10-03,2018-09-30,1.0,2071.4196,0.0,1117.8559,1117.8559,2071.4196,2071.4196,ERP_EXPORT_20240115
Internet,SO45157,SO45157 - 1,AW00011750,,BK-M82S-38,Australia,Australia,12/14/2017,2017-12-24,2017-12-21 00:00:00,1.0,3399.99,0.0,1912.1544,1912.1544,3399.99,3399.99,ERP_EXPORT_20240115
 Internet,SO48505,SO48505 - 1,AW00015071,,BK-R89R-58,France,France,11/10/2018,2018-11-20,"Nov 17, 2018",1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO47464,SO47464 - 1,AW00016461,,BK-R89R-52,United Kingdom,United Kingdom,02-08-2018,2018-08-12,08/09/2018,1.0,2443.35,0.0,1518.7864,1518.7864,2443.35,2443.35,ERP_EXPORT_20240115
Internet ,SO48800,SO48800 - 1,AW00015491,,BK-R50B-52,Southeast,United States,01-12-2018,2018-12-11,2018-12-08 00:00:00,1.0,782.99,0.0,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
Internet,SO45019,SO45019 - 1,AW00018691,,BK-R93R-52,Australia,Australia,28-11-2017,2017-12-08,20171205,1.0,3578.27,0.0%,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45923,SO45923 - 1,AW00011811,,BK-R93R-52,Southwest,United States,20180317,2018-03-27,"Mar 24, 2018",1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
 Internet,SO43928,SO43928 - 1,AW00016740,,BK-R93R-52,Australia,Australia,2017-07-18 00:00:00,2017-07-28,07/25/2017,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47941,SO47941 - 1,AW00013010,,BK-M68S-46,AUSTRALIA,Australia,09/28/2018,2018-10-08,10/05/2018,1.0,2071.4196,0.0,1117.8559,1117.8559,2071.4196,2071.4196,ERP_EXPORT_20240115
Internet,SO48650,SO48650 - 1,AW00022986,,BK-R89B-44,Australia,Australia,20181122,2018-12-02,20181129,1.0,2181.5625,,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
 Internet,SO47634,SO47634 - 1,AW00011570,,BK-M68S-46,Germany,Germany,20180826,2018-09-05,2018-09-02 00:00:00,1.0,2071.4196,0.0,1117.8559,1117.8559,2071.4196,2071.4196,ERP_EXPORT_20240115
Internet,SO47558,SO47558 - 1,AW00025981,,BK-R89R-52,CANADA,Canada,"Aug 15, 2018",2018-08-25,20180822,1.0,2443.35,0.0,1518.7864,1518.7864,2443.35,2443.35,ERP_EXPORT_20240115
 Internet,SO44450,SO44450 - 1,AW00028294,,BK-R93R-62,Southwest,United States,26-09-2017,2017-10-06,03-10-2017,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet ,SO45680,SO45680 - 1,AW00023283,,BK-R93R-62,CANADA,Canada,13-02-2018,2018-02-23,"Feb 20, 2018",1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO44665,SO44665 - 1,AW00025564,,BK-R50B-60,Australia,Australia,2017-10-15 00:00:00,2017-10-25,22-10-2017,1.0,699.0982,0.0,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
Internet,SO45356,SO45356 - 1,AW00019096,,BK-R93R-52,Australia,Australia,01/02/2018,2018-01-12,01/09/2018,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO44922,SO44922 - 1,AW00018277,,BK-R93R-56,Australia,Australia,15-11-2017,2017-11-25,22-11-2017,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO48234,SO48234 - 1,AW00022203,,BK-R89B-44,Australia,Australia,10/24/2018,2018-11-03,10/31/2018,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO44361,SO44361 - 1,AW00013686,,BK-R93R-62,Germany,Germany,20170909,2017-09-19,2017-09-16 00:00:00,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO44431,SO44431 - 1,AW00017725,,BK-R93R-48,Australia,Australia,20170920,2017-09-30,27-09-2017,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45206,SO45206 - 1,AW00012474,,BK-R93R-52,France,France,22-12-2017,2018-01-01,2017-12-29,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45183,SO45183 - 1,AW00025711,,BK-R50B-60,Australia,Australia,"Dec 18, 2017",2017-12-28,2017-12-25,1.0,699.0982,0.0,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
Internet,SO47566,SO47566 - 1,AW00024613,,BK-R64Y-48,Australia,Australia,2018-08-17 00:00:00,2018-08-27,2018-08-24,1.0,1000.4375,0.0,605.6492,605.6492,1000.4375,1000.4375,ERP_EXPORT_20240115
Internet,SO44383,SO44383 - 1,AW00028268,,BK-R93R-62,Southwest,United States,12-09-2017,2017-09-22,2017-09-19 00:00:00,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
INTERNET,SO44594,SO44594 - 1,AW00018250,,BK-R93R-62,Australia,Australia,"Oct 05, 2017",2017-10-15,2017-10-12,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
internet,SO48270,SO48270 - 1,AW00013081,,BK-M68B-42,Australia,Australia,10/28/2018,2018-11-07,2018-11-04 00:00:00,1.0,2049.0982,0.0,1105.81,1105.81,2049.0982,2049.0982,ERP_EXPORT_20240115
 Internet,SO45908,SO45908 - 1,AW00011918,,BK-M82S-48,Australia,Australia,2018-03-15,2018-03-25,03/22/2018,1.0,3399.99,0.0,1912.1544,1912.1544,3399.99,3399.99,ERP_EXPORT_20240115
Internet,SO45037,SO45037 - 1,AW00025704,,BK-R50B-58,Australia,Australia,2017-11-30,2017-12-10,20171207,1.0,699.0982,0.0,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
 Internet,SO46260,SO46260 - 1,AW00012108,,BK-R93R-62,Northwest,United States,2018-04-20 00:00:00,2018-04-30,20180427,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45215,SO45215 - 1,AW00029208,,BK-R93R-48,Northwest,United States,23-12-2017,2018-01-02,12/30/2017,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47557,SO47557 - 1,AW00013431,,BK-R89B-52,Northwest ,United States,15-08-2018,2018-08-25,22-08-2018,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO48683,SO48683 - 1,AW00017648,,BK-R64Y-42,France,France,11/26/2018,2018-12-06,2018-12-03 00:00:00,1.0,1000.4375,0.0%,605.6492,605.6492,1000.4375,1000.4375,ERP_EXPORT_20240115
Internet,SO43823,SO43823 - 1,AW00019942,,BK-R50B-52,United Kingdom,United Kingdom,07/15/2017,2017-07-25,2017-07-22 00:00:00,1.0,699.0982,0.0,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
