BillOfMaterialsID,ProductAssemblyID,ComponentID,StartDate,EndDate,UnitMeasureCode,BOMLevel,PerAssemblyQty,ModifiedDate
1341,794.0,828,2004-07-10,,EA ,1,1.0,2004-06-26
1709,794.0,839,2004-07-20,,EA ,1,1.0,2004-07-06
2834,794.0,894,2004-10-16,,EA ,1,1.0,2004-10-02
1729,794.0,907,2004-07-20,,EA ,1,1.0,2004-07-06
3053,794.0,940,2005-01-15,,EA ,1,1.0,2005-01-01
2377,794.0,945,2004-09-05,,EA ,1,1.0,2004-08-22
428,794.0,948,2004-04-18,,EA ,1,1.0,2004-04-04
2767,794.0,950,2004-10-16,,EA ,1,1.0,2004-10-02
3286,794.0,952,2005-01-23,,EA ,1,1.0,2005-01-09
2359,794.0,996,2004-09-05,,EA ,1,1.0,2004-08-22
136,795.0,519,2004-04-04,,EA ,1,1.0,2004-03-21
2084,795.0,806,2004-08-08,,EA ,1,1.0,2004-07-25
3071,795.0,813,2005-01-15,,EA ,1,1.0,2005-01-01
1276,795.0,820,2004-07-10,,EA ,1,1.0,2004-06-26
1815,795.0,828,2004-07-20,,EA ,1,1.0,2004-07-06
3066,795.0,840,2005-01-15,,EA ,1,1.0,2005-01-01
910,795.0,894,2004-06-26,,EA ,1,1.0,2004-06-12
1758,795.0,907,2004-07-20,,EA ,1,1.0,2004-07-06
3074,795.0,940,2005-01-15,,EA ,1,1.0,2005-01-01
2409,795.0,945,2004-09-05,,EA ,1,1.0,2004-08-22
697,795.0,948,2004-04-18,2004-06-17,EA ,1,2.0,2004-06-17
459,795.0,948,2004-06-18,,EA ,1,1.0,2004-06-04
2789,795.0,950,2004-10-16,,EA ,1,1.0,2004-10-02
3309,795.0,952,2005-01-23,,EA ,1,1.0,2005-01-09
2393,795.0,996,2004-09-05,,EA ,1,1.0,2004-08-22
3392,796.0,519,2005-01-23,,EA ,1,1.0,2005-01-09
3333,796.0,680,2005-01-23,,EA ,1,1.0,2005-01-09
2093,796.0,806,2004-08-08,,EA ,1,1.0,2004-07-25
3081,796.0,813,2005-01-15,,EA ,1,1.0,2005-01-01
1286,796.0,820,2004-07-10,,EA ,1,1.0,2004-06-26
1346,796.0,828,2004-07-10,,EA ,1,1.0,2004-06-26
2837,796.0,894,2004-10-16,,EA ,1,1.0,2004-10-02
1293,796.0,907,2004-07-10,,EA ,1,1.0,2004-06-26
493,796.0,940,2004-04-18,,EA ,1,1.0,2004-04-04
2427,796.0,945,2004-09-05,,EA ,1,1.0,2004-08-22
485,796.0,948,2004-04-18,,EA ,1,1.0,2004-04-04
2802,796.0,950,2004-10-16,,EA ,1,1.0,2004-10-02
3328,796.0,952,2005-01-23,,EA ,1,1.0,2005-01-09
2421,796.0,996,2004-09-05,,EA ,1,1.0,2004-08-22
1820,797.0,518,2004-07-20,,EA ,1,1.0,2004-07-06
2731,797.0,806,2004-10-16,,EA ,1,1.0,2004-10-02
2320,797.0,812,2004-09-05,,EA ,1,1.0,2004-08-22
1209,797.0,819,2004-07-10,,EA ,1,1.0,2004-06-26
3259,797.0,822,2005-01-23,,EA ,1,1.0,2005-01-09
2842,797.0,827,2004-10-16,,EA ,1,1.0,2004-10-02
3365,797.0,894,2005-01-23,,EA ,1,1.0,2005-01-09
2023,797.0,907,2004-08-08,,EA ,1,1.0,2004-07-25
29,797.0,939,2004-04-04,,EA ,1,1.0,2004-03-21
792,797.0,945,2004-06-26,,EA ,1,1.0,2004-06-12
373,797.0,948,2004-04-18,,EA ,1,1.0,2004-04-04
1198,797.0,950,2004-07-10,,EA ,1,1.0,2004-06-26
1196,797.0,952,2004-07-10,,EA ,1,1.0,2004-06-26
1192,797.0,994,2004-07-10,,EA ,1,1.0,2004-06-26
1351,798.0,518,2004-07-10,,EA ,1,1.0,2004-06-26
1044,798.0,806,2004-06-26,2004-08-25,EA ,1,2.0,2004-08-25
823,798.0,806,2004-08-26,,EA ,1,1.0,2004-08-12
2210,798.0,812,2004-08-08,2004-10-07,EA ,1,2.0,2004-10-07
2039,798.0,812,2004-10-08,,EA ,1,1.0,2004-09-24
2752,798.0,819,2004-10-16,,EA ,1,1.0,2004-10-02
918,798.0,827,2004-06-26,,EA ,1,1.0,2004-06-12
3260,798.0,833,2005-01-23,,EA ,1,1.0,2005-01-09
113,798.0,894,2004-04-04,,EA ,1,1.0,2004-03-21
2045,798.0,907,2004-08-08,,EA ,1,1.0,2004-07-25
2044,798.0,939,2004-08-08,,EA ,1,1.0,2004-07-25
2748,798.0,945,2004-10-16,,EA ,1,1.0,2004-10-02
1225,798.0,948,2004-07-10,,EA ,1,1.0,2004-06-26
3254,798.0,950,2005-01-23,,EA ,1,1.0,2005-01-09
3018,798.0,952,2005-01-15,,EA ,1,1.0,2005-01-01
391,798.0,994,2004-04-18,,EA ,1,1.0,2004-04-04
1823,799.0,518,2004-07-20,,EA ,1,1.0,2004-07-06
844,799.0,806,2004-06-26,,EA ,1,1.0,2004-06-12
2063,799.0,812,2004-08-08,,EA ,1,1.0,2004-07-25
2773,799.0,819,2004-10-16,,EA ,1,1.0,2004-10-02
2846,799.0,827,2004-10-16,,EA ,1,1.0,2004-10-02
3261,799.0,834,2005-01-23,,EA ,1,1.0,2005-01-09
3367,799.0,894,2005-01-23,,EA ,1,1.0,2005-01-09
2069,799.0,907,2004-08-08,,EA ,1,1.0,2004-07-25
2068,799.0,939,2004-08-08,,EA ,1,1.0,2004-07-25
2770,799.0,945,2004-10-16,,EA ,1,1.0,2004-10-02
1244,799.0,948,2004-07-10,,EA ,1,1.0,2004-06-26
3288,799.0,950,2005-01-23,,EA ,1,1.0,2005-01-09
3038,799.0,952,2005-01-15,,EA ,1,1.0,2005-01-01
417,799.0,994,2004-04-18,,EA ,1,1.0,2004-04-04
1354,800.0,518,2004-07-10,,EA ,1,1.0,2004-06-26
862,800.0,806,2004-06-26,,EA ,1,1.0,2004-06-12
2081,800.0,812,2004-08-08,,EA ,1,1.0,2004-07-25
2794,800.0,819,2004-10-16,,EA ,1,1.0,2004-10-02
922,800.0,827,2004-06-26,,EA ,1,1.0,2004-06-12
3262,800.0,835,2005-01-23,,EA ,1,1.0,2005-01-09
116,800.0,894,2004-04-04,,EA ,1,1.0,2004-03-21
2087,800.0,907,2004-08-08,,EA ,1,1.0,2004-07-25
2086,800.0,939,2004-08-08,,EA ,1,1.0,2004-07-25
2791,800.0,945,2004-10-16,,EA ,1,1.0,2004-10-02
1268,800.0,948,2004-07-10,,EA ,1,1.0,2004-06-26
3311,800.0,950,2005-01-23,,EA ,1,1.0,2005-01-09
3061,800.0,952,2005-01-15,,EA ,1,1.0,2005-01-01
448,800.0,994,2004-04-18,,EA ,1,1.0,2004-04-04
1825,801.0,518,2004-07-20,,EA ,1,1.0,2004-07-06
874,801.0,806,2004-06-26,,EA ,1,1.0,2004-06-12
2092,801.0,812,2004-08-08,,EA ,1,1.0,2004-07-25
2804,801.0,819,2004-10-16,,EA ,1,1.0,2004-10-02
2848,801.0,827,2004-10-16,,EA ,1,1.0,2004-10-02
3263,801.0,836,2005-01-23,,EA ,1,1.0,2005-01-09
3370,801.0,894,2005-01-23,,EA ,1,1.0,2005-01-09
2435,801.0,907,2004-09-05,,EA ,1,1.0,2004-08-22
2434,801.0,939,2004-09-05,,EA ,1,1.0,2004-08-22
2803,801.0,945,2004-10-16,,EA ,1,1.0,2004-10-02
1283,801.0,948,2004-07-10,,EA ,1,1.0,2004-06-26
3330,801.0,950,2005-01-23,,EA ,1,1.0,2005-01-09
3078,801.0,952,2005-01-15,,EA ,1,1.0,2005-01-01
479,801.0,994,2004-04-18,,EA ,1,1.0,2004-04-04
3218,802.0,316,2005-01-23,,EA ,3,2.0,2005-01-09
1206,802.0,331,2004-07-10,,EA ,3,2.0,2004-06-26
2722,802.0,350,2004-10-16,,EA ,3,1.0,2004-10-02
1831,802.0,531,2004-07-20,,EA ,3,1.0,2004-07-06
2880,803.0,316,2004-10-16,2004-12-15,EA ,2,3.0,2004-12-15
2712,803.0,316,2004-12-16,,EA ,3,2.0,2004-12-02
376,803.0,331,2004-04-18,,EA ,3,2.0,2004-04-04
2311,803.0,350,2004-09-05,,EA ,3,1.0,2004-08-22
3141,803.0,531,2005-01-15,,EA ,3,1.0,2005-01-01
2301,804.0,316,2004-09-05,,EA ,3,2.0,2004-08-22
17,804.0,331,2004-04-04,,EA ,3,2.0,2004-03-21
1491,804.0,350,2004-07-10,2004-09-08,EA ,2,2.0,2004-09-08
1204,804.0,350,2004-09-09,,EA ,3,1.0,2004-08-26
3403,804.0,531,2005-01-23,,EA ,3,1.0,2005-01-09
1485,805.0,1,2004-07-10,2004-09-08,EA ,1,2.0,2004-09-08
1191,805.0,1,2004-09-09,,EA ,2,1.0,2004-08-26
2711,805.0,4,2004-10-16,,EA ,2,8.0,2004-10-02
1644,805.0,323,2004-07-20,,EA ,2,1.0,2004-07-06
1215,805.0,402,2004-07-10,,EA ,2,1.0,2004-06-26
1216,805.0,459,2004-07-10,,EA ,2,1.0,2004-06-26
3237,805.0,462,2005-01-23,,EA ,2,1.0,2005-01-09
361,806.0,1,2004-04-18,,EA ,2,1.0,2004-04-04
2300,806.0,4,2004-09-05,,EA ,2,8.0,2004-08-22
2995,806.0,323,2005-01-15,,EA ,2,1.0,2005-01-01
382,806.0,402,2004-04-18,,EA ,2,1.0,2004-04-04
383,806.0,459,2004-04-18,,EA ,2,1.0,2004-04-04
2732,806.0,462,2004-10-16,,EA ,2,1.0,2004-10-02
1,807.0,1,2004-04-04,,EA ,2,1.0,2004-03-21
1193,807.0,4,2004-07-10,,EA ,2,8.0,2004-06-26
3222,807.0,323,2005-01-23,,EA ,2,1.0,2005-01-09
23,807.0,402,2004-04-04,,EA ,2,1.0,2004-03-21
268,807.0,459,2004-04-04,2004-06-03,EA ,1,2.0,2004-06-03
24,807.0,459,2004-06-04,,EA ,2,1.0,2004-05-21
2324,807.0,462,2004-09-05,,EA ,2,1.0,2004-08-22
372,808.0,328,2004-04-18,,EA ,2,2.0,2004-04-04
379,808.0,356,2004-04-18,,IN ,2,40.0,2004-04-04
1833,808.0,398,2004-07-20,,EA ,2,1.0,2004-07-06
3139,808.0,529,2005-01-15,,EA ,2,1.0,2005-01-01
12,809.0,328,2004-04-04,,EA ,2,2.0,2004-03-21
1652,809.0,357,2004-07-20,,IN ,2,40.0,2004-07-06
3143,809.0,398,2005-01-15,,EA ,2,1.0,2005-01-01
3401,809.0,529,2005-01-23,,EA ,2,1.0,2005-01-09
791,810.0,328,2004-06-26,,EA ,2,2.0,2004-06-12
2893,810.0,358,2004-10-16,2004-12-15,IN ,1,41.0,2004-12-15
2726,810.0,358,2004-12-16,,IN ,2,40.0,2004-12-02
3405,810.0,398,2005-01-23,,EA ,2,1.0,2005-01-09
2863,810.0,529,2004-10-16,,EA ,2,1.0,2004-10-02
1647,811.0,329,2004-07-20,,EA ,2,2.0,2004-07-06
19,811.0,356,2004-04-04,,IN ,2,40.0,2004-03-21
2865,811.0,398,2004-10-16,,EA ,2,1.0,2004-10-02
2490,811.0,529,2004-09-05,,EA ,2,1.0,2004-08-22
2999,812.0,329,2005-01-15,,EA ,2,2.0,2005-01-01
3003,812.0,357,2005-01-15,,IN ,2,40.0,2005-01-01
2494,812.0,398,2004-09-05,,EA ,2,1.0,2004-08-22
1574,812.0,529,2004-07-10,2004-09-08,EA ,1,2.0,2004-09-08
1361,812.0,529,2004-09-09,,EA ,2,1.0,2004-08-26
3225,813.0,329,2005-01-23,,EA ,2,2.0,2005-01-09
2318,813.0,358,2004-09-05,,IN ,2,40.0,2004-08-22
1365,813.0,398,2004-07-10,,EA ,2,1.0,2004-06-26
547,813.0,529,2004-04-18,,EA ,2,1.0,2004-04-04
2003,814.0,324,2004-08-08,,EA ,2,2.0,2004-07-25
789,814.0,325,2004-06-26,,EA ,2,2.0,2004-06-12
2005,814.0,326,2004-08-08,,EA ,2,1.0,2004-07-25
1646,814.0,327,2004-07-20,,EA ,2,1.0,2004-07-06
22,814.0,399,2004-04-04,,EA ,2,1.0,2004-03-21
1659,814.0,492,2004-07-20,,OZ ,2,8.0,2004-07-06
2166,814.0,532,2004-08-08,,EA ,2,4.0,2004-07-25
1832,814.0,533,2004-07-20,,EA ,2,1.0,2004-07-06
1368,814.0,534,2004-07-10,,EA ,2,1.0,2004-06-26
377,814.0,803,2004-04-18,,EA ,2,1.0,2004-04-04
2014,815.0,400,2004-08-08,,EA ,2,1.0,2004-07-25
2733,815.0,490,2004-10-16,,EA ,2,36.0,2004-10-02
3118,815.0,506,2005-01-15,,EA ,2,2.0,2005-01-01
2135,815.0,507,2004-08-08,,EA ,2,1.0,2004-07-25
544,815.0,527,2004-04-18,,EA ,2,36.0,2004-04-04
943,815.0,921,2004-06-26,,EA ,2,1.0,2004-06-12
2495,815.0,928,2004-09-05,,EA ,2,1.0,2004-08-22
2319,816.0,401,2004-09-05,,EA ,2,1.0,2004-08-22
2325,816.0,490,2004-09-05,,EA ,2,36.0,2004-08-22
3373,816.0,506,2005-01-23,,EA ,2,2.0,2005-01-09
3374,816.0,508,2005-01-23,,EA ,2,1.0,2005-01-09
349,816.0,527,2004-04-04,2004-06-03,EA ,1,37.0,2004-06-03
142,816.0,527,2004-06-04,,EA ,2,36.0,2004-05-21
2169,816.0,921,2004-08-08,,EA ,2,1.0,2004-07-25
552,816.0,929,2004-04-18,,EA ,2,1.0,2004-04-04
1211,817.0,401,2004-07-10,,EA ,2,1.0,2004-06-26
2326,817.0,491,2004-09-05,,EA ,2,36.0,2004-08-22
2840,817.0,506,2004-10-16,,EA ,2,2.0,2004-10-02
1335,817.0,509,2004-07-10,,EA ,2,1.0,2004-06-26
936,817.0,527,2004-06-26,,EA ,2,36.0,2004-06-12
1835,817.0,921,2004-07-20,,EA ,2,1.0,2004-07-06
942,817.0,930,2004-06-26,,EA ,2,1.0,2004-06-12
1653,818.0,400,2004-07-20,,EA ,2,1.0,2004-07-06
1217,818.0,490,2004-07-10,,EA ,2,36.0,2004-06-26
2648,818.0,506,2004-09-05,2004-11-04,EA ,1,3.0,2004-11-04
2466,818.0,506,2004-11-05,,EA ,2,2.0,2004-10-22
914,818.0,510,2004-06-26,,EA ,2,1.0,2004-06-12
2163,818.0,527,2004-08-08,,EA ,2,36.0,2004-07-25
3407,818.0,922,2005-01-23,,EA ,2,1.0,2005-01-09
1834,818.0,931,2004-07-20,,EA ,2,1.0,2004-07-06
380,819.0,401,2004-04-18,,EA ,2,1.0,2004-04-04
384,819.0,490,2004-04-18,,EA ,2,36.0,2004-04-04
1334,819.0,506,2004-07-10,,EA ,2,2.0,2004-06-26
3119,819.0,511,2005-01-15,,EA ,2,1.0,2005-01-01
1829,819.0,527,2004-07-20,,EA ,2,36.0,2004-07-06
2868,819.0,922,2004-10-16,,EA ,2,1.0,2004-10-02
3406,819.0,932,2005-01-23,,EA ,2,1.0,2005-01-09
20,820.0,401,2004-04-04,,EA ,2,1.0,2004-03-21
1218,820.0,491,2004-07-10,,EA ,2,36.0,2004-06-26
522,820.0,506,2004-04-18,,EA ,2,2.0,2004-04-04
2467,820.0,512,2004-09-05,,EA ,2,1.0,2004-08-22
3137,820.0,527,2005-01-15,,EA ,2,36.0,2005-01-01
2497,820.0,922,2004-09-05,,EA ,2,1.0,2004-08-22
2496,820.0,933,2004-09-05,,EA ,2,1.0,2004-08-22
798,821.0,401,2004-06-26,,EA ,2,1.0,2004-06-12
25,821.0,490,2004-04-04,,EA ,2,36.0,2004-03-21
120,821.0,506,2004-04-04,,EA ,2,2.0,2004-03-21
121,821.0,513,2004-04-04,,EA ,2,1.0,2004-03-21
3399,821.0,527,2005-01-23,,EA ,2,36.0,2005-01-09
555,821.0,923,2004-04-18,,EA ,2,1.0,2004-04-04
553,821.0,934,2004-04-18,,EA ,2,1.0,2004-04-04
788,822.0,324,2004-06-26,,EA ,2,2.0,2004-06-12
9,822.0,325,2004-04-04,,EA ,2,2.0,2004-03-21
790,822.0,326,2004-06-26,,EA ,2,1.0,2004-06-12
2192,822.0,327,2004-08-08,2004-10-07,EA ,1,2.0,2004-10-07
2006,822.0,327,2004-10-08,,EA ,2,1.0,2004-09-24
381,822.0,399,2004-04-18,,EA ,2,1.0,2004-04-04
2021,822.0,496,2004-08-08,,OZ ,2,8.0,2004-07-25
941,822.0,532,2004-06-26,,EA ,2,4.0,2004-06-12
2167,822.0,533,2004-08-08,,EA ,2,1.0,2004-07-25
2498,822.0,534,2004-09-05,,EA ,2,1.0,2004-08-22
1207,822.0,803,2004-07-10,,EA ,2,1.0,2004-06-26
3004,823.0,400,2005-01-15,,EA ,2,1.0,2005-01-01
801,823.0,490,2004-06-26,,EA ,2,36.0,2004-06-12
2465,823.0,506,2004-09-05,,EA ,2,2.0,2004-08-22
1805,823.0,507,2004-07-20,,EA ,2,1.0,2004-07-06
2861,823.0,527,2004-10-16,,EA ,2,36.0,2004-10-02
1576,823.0,921,2004-07-10,2004-09-08,EA ,1,2.0,2004-09-08
1367,823.0,921,2004-09-09,,EA ,2,1.0,2004-08-26
3144,823.0,928,2005-01-15,,EA ,2,1.0,2005-01-01
2200,824.0,401,2004-08-08,2004-10-07,EA ,1,2.0,2004-10-07
2015,824.0,401,2004-10-08,,EA ,2,1.0,2004-09-24
2202,824.0,490,2004-08-08,2004-10-07,EA ,1,37.0,2004-10-07
2018,824.0,490,2004-10-08,,EA ,2,36.0,2004-09-24
1333,824.0,506,2004-07-10,,EA ,2,2.0,2004-06-26
2841,824.0,508,2004-10-16,,EA ,2,1.0,2004-10-02
2488,824.0,527,2004-09-05,,EA ,2,36.0,2004-08-22
556,824.0,921,2004-04-18,,EA ,2,1.0,2004-04-04
2866,824.0,929,2004-10-16,,EA ,2,1.0,2004-10-02
1654,825.0,401,2004-07-20,,EA ,2,1.0,2004-07-06
385,825.0,491,2004-04-18,,EA ,2,36.0,2004-04-04
521,825.0,506,2004-04-18,,EA ,2,2.0,2004-04-04
523,825.0,509,2004-04-18,,EA ,2,1.0,2004-04-04
1359,825.0,527,2004-07-10,,EA ,2,36.0,2004-06-26
151,825.0,921,2004-04-04,,EA ,2,1.0,2004-03-21
1366,825.0,930,2004-07-10,,EA ,2,1.0,2004-06-26
3232,826.0,400,2005-01-23,,EA ,2,1.0,2005-01-09
1658,826.0,490,2004-07-20,,EA ,2,36.0,2004-07-06
119,826.0,506,2004-04-04,,EA ,2,2.0,2004-03-21
2278,826.0,510,2004-08-08,2004-10-07,EA ,1,2.0,2004-10-07
2136,826.0,510,2004-10-08,,EA ,2,1.0,2004-09-24
545,826.0,527,2004-04-18,,EA ,2,36.0,2004-04-04
2170,826.0,922,2004-08-08,,EA ,2,1.0,2004-07-25
351,826.0,931,2004-04-04,2004-06-03,EA ,1,2.0,2004-06-03
150,826.0,931,2004-06-04,,EA ,2,1.0,2004-05-21
3005,827.0,401,2005-01-15,,EA ,2,1.0,2005-01-01
3010,827.0,490,2005-01-15,,EA ,2,36.0,2005-01-01
913,827.0,506,2004-06-26,,EA ,2,2.0,2004-06-12
3375,827.0,511,2005-01-23,,EA ,2,1.0,2005-01-09
143,827.0,527,2004-04-04,,EA ,2,36.0,2004-03-21
1836,827.0,922,2004-07-20,,EA ,2,1.0,2004-07-06
2168,827.0,932,2004-08-08,,EA ,2,1.0,2004-07-25
3233,828.0,401,2005-01-23,,EA ,2,1.0,2005-01-09
26,828.0,491,2004-04-04,,EA ,2,36.0,2004-03-21
2134,828.0,506,2004-08-08,,EA ,2,2.0,2004-07-25
1336,828.0,512,2004-07-10,,EA ,2,1.0,2004-06-26
937,828.0,527,2004-06-26,,EA ,2,36.0,2004-06-12
3146,828.0,922,2005-01-15,,EA ,2,1.0,2005-01-01
3145,828.0,933,2005-01-15,,EA ,2,1.0,2005-01-01
2727,829.0,401,2004-10-16,,EA ,2,1.0,2004-10-02
3238,829.0,490,2005-01-23,,EA ,2,36.0,2005-01-09
1804,829.0,506,2004-07-20,,EA ,2,2.0,2004-07-06
915,829.0,513,2004-06-26,,EA ,2,1.0,2004-06-12
2283,829.0,527,2004-08-08,2004-10-07,EA ,1,37.0,2004-10-07
2164,829.0,527,2004-10-08,,EA ,2,36.0,2004-09-24
2869,829.0,923,2004-10-16,,EA ,2,1.0,2004-10-02
2867,829.0,934,2004-10-16,,EA ,2,1.0,2004-10-02
1379,830.0,324,2004-07-10,,EA ,2,2.0,2004-06-26
1843,830.0,325,2004-07-20,,EA ,2,2.0,2004-07-06
3415,830.0,326,2005-01-23,,EA ,2,1.0,2005-01-09
2503,830.0,327,2004-09-05,,EA ,2,1.0,2004-08-22
3152,830.0,399,2005-01-15,,EA ,2,1.0,2005-01-01
1380,830.0,492,2004-07-10,,OZ ,2,8.0,2004-06-26
563,830.0,532,2004-04-18,,EA ,2,4.0,2004-04-04
949,830.0,533,2004-06-26,,EA ,2,1.0,2004-06-12
163,830.0,534,2004-04-04,,EA ,2,1.0,2004-03-21
562,830.0,803,2004-04-18,,EA ,2,1.0,2004-04-04
1584,831.0,324,2004-07-10,2004-09-08,EA ,1,3.0,2004-09-08
1381,831.0,324,2004-09-09,,EA ,2,2.0,2004-08-26
1844,831.0,325,2004-07-20,,EA ,2,2.0,2004-07-06
3416,831.0,326,2005-01-23,,EA ,2,1.0,2005-01-09
2504,831.0,327,2004-09-05,,EA ,2,1.0,2004-08-22
3153,831.0,399,2005-01-15,,EA ,2,1.0,2005-01-01
1382,831.0,492,2004-07-10,,OZ ,2,8.0,2004-06-26
565,831.0,532,2004-04-18,,EA ,2,4.0,2004-04-04
950,831.0,533,2004-06-26,,EA ,2,1.0,2004-06-12
164,831.0,534,2004-04-04,,EA ,2,1.0,2004-03-21
564,831.0,803,2004-04-18,,EA ,2,1.0,2004-04-04
1383,832.0,324,2004-07-10,,EA ,2,2.0,2004-06-26
1845,832.0,325,2004-07-20,,EA ,2,2.0,2004-07-06
3417,832.0,326,2005-01-23,,EA ,2,1.0,2005-01-09
2660,832.0,327,2004-09-05,2004-11-04,EA ,1,2.0,2004-11-04
2505,832.0,327,2004-11-05,,EA ,2,1.0,2004-10-22
3154,832.0,399,2005-01-15,,EA ,2,1.0,2005-01-01
1384,832.0,492,2004-07-10,,OZ ,2,8.0,2004-06-26
567,832.0,532,2004-04-18,,EA ,2,4.0,2004-04-04
951,832.0,533,2004-06-26,,EA ,2,1.0,2004-06-12
165,832.0,534,2004-04-04,,EA ,2,1.0,2004-03-21
566,832.0,803,2004-04-18,,EA ,2,1.0,2004-04-04
1435,833.0,324,2004-07-10,,EA ,2,2.0,2004-06-26
1874,833.0,325,2004-07-20,,EA ,2,2.0,2004-07-06
3446,833.0,326,2005-01-23,,EA ,2,1.0,2005-01-09
2534,833.0,327,2004-09-05,,EA ,2,1.0,2004-08-22
3183,833.0,399,2005-01-15,,EA ,2,1.0,2005-01-01
2292,833.0,496,2004-08-08,2004-10-07,OZ ,1,9.0,2004-10-07
2171,833.0,496,2004-10-08,,OZ ,2,8.0,2004-09-24
616,833.0,532,2004-04-18,,EA ,2,4.0,2004-04-04
980,833.0,533,2004-06-26,,EA ,2,1.0,2004-06-12
209,833.0,534,2004-04-04,,EA ,2,1.0,2004-03-21
615,833.0,803,2004-04-18,,EA ,2,1.0,2004-04-04
1436,834.0,324,2004-07-10,,EA ,2,2.0,2004-06-26
1875,834.0,325,2004-07-20,,EA ,2,2.0,2004-07-06
3447,834.0,326,2005-01-23,,EA ,2,1.0,2005-01-09
2535,834.0,327,2004-09-05,,EA ,2,1.0,2004-08-22
3184,834.0,399,2005-01-15,,EA ,2,1.0,2005-01-01
2172,834.0,496,2004-08-08,,OZ ,2,8.0,2004-07-25
618,834.0,532,2004-04-18,,EA ,2,4.0,2004-04-04
1165,834.0,533,2004-06-26,2004-08-25,EA ,1,2.0,2004-08-25
981,834.0,533,2004-08-26,,EA ,2,1.0,2004-08-12
210,834.0,534,2004-04-04,,EA ,2,1.0,2004-03-21
617,834.0,803,2004-04-18,,EA ,2,1.0,2004-04-04
1437,835.0,324,2004-07-10,,EA ,2,2.0,2004-06-26
1876,835.0,325,2004-07-20,,EA ,2,2.0,2004-07-06
3448,835.0,326,2005-01-23,,EA ,2,1.0,2005-01-09
2536,835.0,327,2004-09-05,,EA ,2,1.0,2004-08-22
3185,835.0,399,2005-01-15,,EA ,2,1.0,2005-01-01
2173,835.0,496,2004-08-08,,OZ ,2,8.0,2004-07-25
620,835.0,532,2004-04-18,,EA ,2,4.0,2004-04-04
982,835.0,533,2004-06-26,,EA ,2,1.0,2004-06-12
211,835.0,534,2004-04-04,,EA ,2,1.0,2004-03-21
619,835.0,803,2004-04-18,,EA ,2,1.0,2004-04-04
1615,836.0,324,2004-07-10,2004-09-08,EA ,1,3.0,2004-09-08
1438,836.0,324,2004-09-09,,EA ,2,2.0,2004-08-26
1877,836.0,325,2004-07-20,,EA ,2,2.0,2004-07-06
3449,836.0,326,2005-01-23,,EA ,2,1.0,2005-01-09
2537,836.0,327,2004-09-05,,EA ,2,1.0,2004-08-22
3186,836.0,399,2005-01-15,,EA ,2,1.0,2005-01-01
2174,836.0,496,2004-08-08,,OZ ,2,8.0,2004-07-25
622,836.0,532,2004-04-18,,EA ,2,4.0,2004-04-04
983,836.0,533,2004-06-26,,EA ,2,1.0,2004-06-12
212,836.0,534,2004-04-04,,EA ,2,1.0,2004-03-21
621,836.0,803,2004-04-18,,EA ,2,1.0,2004-04-04
1439,838.0,324,2004-07-10,,EA ,2,2.0,2004-06-26
1878,838.0,325,2004-07-20,,EA ,2,2.0,2004-07-06
3450,838.0,326,2005-01-23,,EA ,2,1.0,2005-01-09
2538,838.0,327,2004-09-05,,EA ,2,1.0,2004-08-22
3187,838.0,399,2005-01-15,,EA ,2,1.0,2005-01-01
1440,838.0,492,2004-07-10,,OZ ,2,8.0,2004-06-26
623,838.0,532,2004-04-18,,EA ,2,4.0,2004-04-04
984,838.0,533,2004-06-26,,EA ,2,1.0,2004-06-12
214,838.0,534,2004-04-04,,EA ,2,1.0,2004-03-21
213,838.0,804,2004-04-04,,EA ,2,1.0,2004-03-21
1616,839.0,324,2004-07-10,2004-09-08,EA ,1,3.0,2004-09-08
1441,839.0,324,2004-09-09,,EA ,2,2.0,2004-08-26
1879,839.0,325,2004-07-20,,EA ,2,2.0,2004-07-06
3451,839.0,326,2005-01-23,,EA ,2,1.0,2005-01-09
2539,839.0,327,2004-09-05,,EA ,2,1.0,2004-08-22
3188,839.0,399,2005-01-15,,EA ,2,1.0,2005-01-01
1442,839.0,492,2004-07-10,,OZ ,2,8.0,2004-06-26
624,839.0,532,2004-04-18,,EA ,2,4.0,2004-04-04
985,839.0,533,2004-06-26,,EA ,2,1.0,2004-06-12
216,839.0,534,2004-04-04,,EA ,2,1.0,2004-03-21
215,839.0,804,2004-04-04,,EA ,2,1.0,2004-03-21
1443,840.0,324,2004-07-10,,EA ,2,2.0,2004-06-26
1880,840.0,325,2004-07-20,,EA ,2,2.0,2004-07-06
3452,840.0,326,2005-01-23,,EA ,2,1.0,2005-01-09
2688,840.0,327,2004-09-05,2004-11-04,EA ,1,2.0,2004-11-04
2540,840.0,327,2004-11-05,,EA ,2,1.0,2004-10-22
3189,840.0,399,2005-01-15,,EA ,2,1.0,2005-01-01
1444,840.0,492,2004-07-10,,OZ ,2,8.0,2004-06-26
625,840.0,532,2004-04-18,,EA ,2,4.0,2004-04-04
986,840.0,533,2004-06-26,,EA ,2,1.0,2004-06-12
218,840.0,534,2004-04-04,,EA ,2,1.0,2004-03-21
217,840.0,804,2004-04-04,,EA ,2,1.0,2004-03-21
1481,885.0,324,2004-07-10,,EA ,2,2.0,2004-06-26
1905,885.0,325,2004-07-20,,EA ,2,2.0,2004-07-06
3477,885.0,326,2005-01-23,,EA ,2,1.0,2005-01-09
