SalesOrderID,SalesReasonID,ModifiedDate
67672,1,2008-04-05
67672,10,2008-04-05
67674,1,2008-04-05
67675,1,2008-04-05
67676,1,2008-04-05
67677,1,2008-04-05
67678,1,2008-04-05
67679,1,2008-04-05
67680,1,2008-04-05
67681,1,2008-04-05
67682,1,2008-04-05
67682,10,2008-04-05
67685,1,2008-04-05
67686,1,2008-04-05
67687,1,2008-04-05
67688,2,2008-04-05
67689,1,2008-04-05
67690,2,2008-04-05
67692,1,2008-04-05
67693,1,2008-04-05
67694,1,2008-04-05
67694,2,2008-04-05
67695,1,2008-04-05
67696,1,2008-04-05
67696,2,2008-04-05
67697,1,2008-04-06
67698,1,2008-04-06
67699,1,2008-04-06
67700,1,2008-04-06
67701,1,2008-04-06
67702,1,2008-04-06
67703,1,2008-04-06
67705,4,2008-04-06
67706,1,2008-04-06
67707,1,2008-04-06
67708,1,2008-04-06
67709,1,2008-04-06
67710,1,2008-04-06
67711,1,2008-04-06
67712,1,2008-04-06
67713,1,2008-04-06
67714,1,2008-04-06
67715,1,2008-04-06
67716,1,2008-04-06
67717,1,2008-04-06
67718,1,2008-04-06
67719,6,2008-04-06
67720,1,2008-04-06
67721,1,2008-04-06
67722,1,2008-04-06
67723,1,2008-04-06
67723,10,2008-04-06
67724,1,2008-04-06
67725,1,2008-04-06
67725,10,2008-04-06
67726,1,2008-04-06
67727,1,2008-04-06
67728,4,2008-04-06
67729,1,2008-04-06
67729,10,2008-04-06
67730,1,2008-04-06
67730,10,2008-04-06
67731,1,2008-04-06
67732,6,2008-04-06
67733,2,2008-04-06
67734,1,2008-04-06
67735,1,2008-04-06
67735,2,2008-04-06
67737,1,2008-04-06
67738,1,2008-04-06
67738,2,2008-04-06
67739,1,2008-04-06
67740,1,2008-04-06
67741,1,2008-04-06
67741,2,2008-04-06
67742,1,2008-04-06
67746,1,2008-04-06
67746,2,2008-04-06
67747,1,2008-04-06
67748,1,2008-04-06
67749,5,2008-04-06
67750,1,2008-04-06
67750,2,2008-04-06
67751,1,2008-04-06
67751,2,2008-04-06
67754,1,2008-04-06
67754,10,2008-04-06
67755,1,2008-04-06
67756,1,2008-04-06
67759,1,2008-04-06
67760,1,2008-04-06
67765,1,2008-04-07
67766,1,2008-04-07
67767,1,2008-04-07
67768,4,2008-04-07
67769,1,2008-04-07
67770,1,2008-04-07
67771,6,2008-04-07
67772,1,2008-04-07
67773,1,2008-04-07
67774,1,2008-04-07
67774,2,2008-04-07
67775,1,2008-04-07
67776,1,2008-04-07
67776,2,2008-04-07
67779,1,2008-04-07
67780,2,2008-04-07
67781,6,2008-04-07
67782,1,2008-04-07
67783,1,2008-04-07
67784,1,2008-04-07
67785,1,2008-04-07
67786,1,2008-04-07
67787,1,2008-04-07
67788,1,2008-04-07
67789,1,2008-04-07
67790,1,2008-04-07
67791,1,2008-04-07
67791,10,2008-04-07
67792,1,2008-04-07
67793,1,2008-04-07
67794,1,2008-04-07
67795,1,2008-04-07
67796,1,2008-04-07
67797,1,2008-04-07
67798,1,2008-04-07
67799,1,2008-04-07
67800,1,2008-04-07
67801,1,2008-04-07
67802,1,2008-04-07
67803,1,2008-04-07
67803,10,2008-04-07
67804,1,2008-04-07
67805,1,2008-04-07
67806,1,2008-04-07
67807,1,2008-04-07
67807,10,2008-04-07
67808,1,2008-04-07
67809,1,2008-04-07
67810,1,2008-04-07
67811,1,2008-04-07
67812,1,2008-04-07
67813,1,2008-04-07
67814,4,2008-04-07
67815,1,2008-04-07
67816,1,2008-04-07
67817,2,2008-04-07
67818,1,2008-04-07
67819,1,2008-04-07
67820,1,2008-04-07
67820,2,2008-04-07
67823,1,2008-04-07
67825,1,2008-04-07
67826,1,2008-04-07
67828,2,2008-04-07
67829,2,2008-04-07
67830,1,2008-04-07
67830,10,2008-04-07
67831,1,2008-04-07
67833,1,2008-04-07
67834,2,2008-04-07
67835,1,2008-04-07
67837,2,2008-04-07
67838,1,2008-04-07
67839,1,2008-04-08
67839,10,2008-04-08
67840,1,2008-04-08
67841,1,2008-04-08
67841,10,2008-04-08
67842,1,2008-04-08
67843,1,2008-04-08
67844,1,2008-04-08
67845,1,2008-04-08
67846,1,2008-04-08
67847,4,2008-04-08
67848,1,2008-04-08
67848,2,2008-04-08
67849,1,2008-04-08
67850,1,2008-04-08
67851,2,2008-04-08
67852,1,2008-04-08
67853,1,2008-04-08
67854,1,2008-04-08
67855,1,2008-04-08
67856,1,2008-04-08
67857,1,2008-04-08
67858,1,2008-04-08
67859,1,2008-04-08
67860,1,2008-04-08
67861,1,2008-04-08
67862,1,2008-04-08
67862,10,2008-04-08
67863,1,2008-04-08
67864,1,2008-04-08
67865,1,2008-04-08
67866,6,2008-04-08
67867,1,2008-04-08
67868,1,2008-04-08
67869,1,2008-04-08
67870,1,2008-04-08
67871,1,2008-04-08
67872,1,2008-04-08
67872,10,2008-04-08
67873,1,2008-04-08
67874,1,2008-04-08
67875,1,2008-04-08
67876,1,2008-04-08
67877,1,2008-04-08
67878,1,2008-04-08
67879,1,2008-04-08
67879,10,2008-04-08
67880,1,2008-04-08
67880,10,2008-04-08
67881,1,2008-04-08
67882,1,2008-04-08
67882,10,2008-04-08
67883,1,2008-04-08
67884,1,2008-04-08
67885,1,2008-04-08
67886,1,2008-04-08
67886,10,2008-04-08
67887,1,2008-04-08
67888,6,2008-04-08
67889,2,2008-04-08
67890,1,2008-04-08
67890,2,2008-04-08
67891,1,2008-04-08
67891,2,2008-04-08
67891,10,2008-04-08
67892,1,2008-04-08
67893,1,2008-04-08
67894,1,2008-04-08
67894,2,2008-04-08
67896,1,2008-04-08
67897,1,2008-04-08
67897,2,2008-04-08
67897,10,2008-04-08
67898,1,2008-04-08
67898,2,2008-04-08
67899,6,2008-04-08
67900,6,2008-04-08
67901,1,2008-04-08
67902,1,2008-04-08
67903,1,2008-04-08
67904,1,2008-04-09
67905,1,2008-04-09
67906,1,2008-04-09
67906,10,2008-04-09
67907,1,2008-04-09
67907,10,2008-04-09
67910,1,2008-04-09
67911,1,2008-04-09
67912,1,2008-04-09
67913,1,2008-04-09
67913,10,2008-04-09
67914,1,2008-04-09
67915,1,2008-04-09
67916,1,2008-04-09
67917,1,2008-04-09
67918,1,2008-04-09
67919,1,2008-04-09
67920,1,2008-04-09
67921,1,2008-04-09
67922,1,2008-04-09
67923,1,2008-04-09
67924,1,2008-04-09
67925,1,2008-04-09
67926,1,2008-04-09
67927,1,2008-04-09
67928,1,2008-04-09
67929,4,2008-04-09
67930,1,2008-04-09
67931,1,2008-04-09
67932,1,2008-04-09
67933,1,2008-04-09
67934,1,2008-04-09
67935,1,2008-04-09
67936,1,2008-04-09
67937,1,2008-04-09
67938,4,2008-04-09
67939,1,2008-04-09
67939,2,2008-04-09
67940,1,2008-04-09
67942,2,2008-04-09
67944,1,2008-04-09
67945,1,2008-04-09
67946,1,2008-04-09
67946,2,2008-04-09
67947,1,2008-04-09
67947,2,2008-04-09
67949,1,2008-04-09
67950,1,2008-04-09
67952,1,2008-04-09
67953,1,2008-04-09
67954,1,2008-04-09
67955,6,2008-04-09
67956,1,2008-04-09
67958,1,2008-04-09
67958,2,2008-04-09
67959,1,2008-04-09
67960,1,2008-04-09
67961,2,2008-04-09
67962,6,2008-04-09
67963,6,2008-04-09
67964,1,2008-04-09
67965,1,2008-04-10
67966,1,2008-04-10
67966,10,2008-04-10
67967,1,2008-04-10
67968,1,2008-04-10
67969,1,2008-04-10
67970,1,2008-04-10
67971,1,2008-04-10
67972,4,2008-04-10
67973,1,2008-04-10
67974,1,2008-04-10
67975,1,2008-04-10
67976,1,2008-04-10
67977,1,2008-04-10
67978,1,2008-04-10
67979,1,2008-04-10
67980,1,2008-04-10
67981,1,2008-04-10
67982,1,2008-04-10
67983,1,2008-04-10
67984,1,2008-04-10
67985,1,2008-04-10
67986,1,2008-04-10
67987,1,2008-04-10
67988,1,2008-04-10
67988,10,2008-04-10
67989,1,2008-04-10
67990,6,2008-04-10
67991,1,2008-04-10
67992,1,2008-04-10
67993,1,2008-04-10
67994,1,2008-04-10
67995,1,2008-04-10
67996,1,2008-04-10
67997,1,2008-04-10
67998,1,2008-04-10
67999,1,2008-04-10
68000,1,2008-04-10
68001,1,2008-04-10
68002,1,2008-04-10
68003,1,2008-04-10
68004,1,2008-04-10
68004,10,2008-04-10
68005,1,2008-04-10
68007,1,2008-04-10
68008,1,2008-04-10
68009,1,2008-04-10
68009,2,2008-04-10
68010,2,2008-04-10
68011,2,2008-04-10
68012,1,2008-04-10
68013,1,2008-04-10
68013,2,2008-04-10
68013,10,2008-04-10
68014,1,2008-04-10
68016,1,2008-04-10
68016,2,2008-04-10
68018,1,2008-04-10
68019,1,2008-04-10
68019,2,2008-04-10
68020,1,2008-04-10
68023,1,2008-04-10
68023,2,2008-04-10
68024,1,2008-04-10
68026,1,2008-04-10
68028,1,2008-04-10
68030,1,2008-04-11
68031,1,2008-04-11
68032,4,2008-04-11
68033,1,2008-04-11
68034,1,2008-04-11
68035,1,2008-04-11
68036,1,2008-04-11
68037,1,2008-04-11
68038,1,2008-04-11
68039,1,2008-04-11
68039,10,2008-04-11
68040,1,2008-04-11
68041,1,2008-04-11
68042,1,2008-04-11
68043,1,2008-04-11
68044,1,2008-04-11
68045,1,2008-04-11
68046,1,2008-04-11
68047,1,2008-04-11
68048,1,2008-04-11
68049,1,2008-04-11
68049,10,2008-04-11
68050,1,2008-04-11
68051,1,2008-04-11
68052,1,2008-04-11
68053,1,2008-04-11
68054,4,2008-04-11
68055,1,2008-04-11
68056,1,2008-04-11
68057,1,2008-04-11
68058,1,2008-04-11
68059,1,2008-04-11
68059,10,2008-04-11
68060,1,2008-04-11
68061,6,2008-04-11
68063,1,2008-04-11
68064,1,2008-04-11
68065,2,2008-04-11
68066,1,2008-04-11
68067,1,2008-04-11
68069,1,2008-04-11
68070,2,2008-04-11
68072,2,2008-04-11
68073,1,2008-04-11
68075,1,2008-04-11
68075,2,2008-04-11
68075,10,2008-04-11
68078,1,2008-04-11
68079,6,2008-04-11
68080,2,2008-04-11
68081,1,2008-04-11
68082,1,2008-04-11
68083,1,2008-04-11
68083,10,2008-04-11
68084,5,2008-04-11
68085,1,2008-04-11
68086,5,2008-04-11
68087,5,2008-04-11
68088,1,2008-04-11
68088,2,2008-04-11
68089,1,2008-04-12
68090,1,2008-04-12
68091,4,2008-04-12
68092,1,2008-04-12
68093,1,2008-04-12
68094,1,2008-04-12
68095,4,2008-04-12
68096,1,2008-04-12
68097,1,2008-04-12
68097,2,2008-04-12
68098,1,2008-04-12
68099,2,2008-04-12
68101,1,2008-04-12
68101,2,2008-04-12
68102,1,2008-04-12
68103,1,2008-04-12
68104,1,2008-04-12
68105,1,2008-04-12
68106,1,2008-04-12
68107,1,2008-04-12
68107,10,2008-04-12
68108,1,2008-04-12
68109,1,2008-04-12
68110,1,2008-04-12
68110,10,2008-04-12
68111,1,2008-04-12
68111,10,2008-04-12
68112,4,2008-04-12
68113,1,2008-04-12
68114,6,2008-04-12
68115,1,2008-04-12
68117,1,2008-04-12
68118,1,2008-04-12
68119,1,2008-04-12
68120,1,2008-04-12
68121,1,2008-04-12
68122,1,2008-04-12
68123,1,2008-04-12
68124,1,2008-04-12
68125,1,2008-04-12
68126,1,2008-04-12
68127,1,2008-04-12
68128,1,2008-04-12
68128,10,2008-04-12
68129,1,2008-04-12
68130,2,2008-04-12
68131,1,2008-04-12
68132,1,2008-04-12
68133,1,2008-04-12
68134,1,2008-04-12
68134,2,2008-04-12
68135,1,2008-04-12
68136,1,2008-04-12
68137,1,2008-04-12
68138,1,2008-04-12
68139,5,2008-04-12
68140,1,2008-04-12
68140,2,2008-04-12
68143,1,2008-04-12
68144,1,2008-04-12
68145,6,2008-04-12
68146,1,2008-04-12
68147,1,2008-04-12
68147,2,2008-04-12
68149,1,2008-04-12
68150,6,2008-04-12
68151,1,2008-04-13
68152,1,2008-04-13
68153,1,2008-04-13
68154,1,2008-04-13
68155,1,2008-04-13
68156,1,2008-04-13
68157,1,2008-04-13
68158,1,2008-04-13
68159,1,2008-04-13
68161,1,2008-04-13
68162,1,2008-04-13
68163,1,2008-04-13
68164,1,2008-04-13
68165,1,2008-04-13
68166,1,2008-04-13
68167,1,2008-04-13
68168,1,2008-04-13
68168,10,2008-04-13
68169,1,2008-04-13
68170,4,2008-04-13
68170,10,2008-04-13
68171,1,2008-04-13
68171,10,2008-04-13
68172,1,2008-04-13
68173,1,2008-04-13
68174,1,2008-04-13
68175,1,2008-04-13
68176,1,2008-04-13
68177,1,2008-04-13
68178,6,2008-04-13
68179,6,2008-04-13
68180,1,2008-04-13
68181,1,2008-04-13
68182,1,2008-04-13
68183,1,2008-04-13
68183,10,2008-04-13
68184,1,2008-04-13
68185,1,2008-04-13
68186,1,2008-04-13
68187,1,2008-04-13
68188,1,2008-04-13
68188,2,2008-04-13
68191,2,2008-04-13
68193,1,2008-04-13
68194,1,2008-04-13
68197,1,2008-04-13
68197,2,2008-04-13
68198,1,2008-04-13
68199,1,2008-04-14
68200,1,2008-04-14
68200,10,2008-04-14
68201,1,2008-04-14
68202,1,2008-04-14
68203,1,2008-04-14
68205,1,2008-04-14
68206,1,2008-04-14
68207,1,2008-04-14
68208,1,2008-04-14
68209,1,2008-04-14
68210,1,2008-04-14
68211,1,2008-04-14
68212,1,2008-04-14
68213,1,2008-04-14
68214,1,2008-04-14
68215,1,2008-04-14
68216,1,2008-04-14
68217,1,2008-04-14
68218,1,2008-04-14
68219,1,2008-04-14
68220,1,2008-04-14
68221,1,2008-04-14
68222,1,2008-04-14
68223,1,2008-04-14
68224,1,2008-04-14
68225,1,2008-04-14
68226,1,2008-04-14
68227,1,2008-04-14
68228,1,2008-04-14
68229,1,2008-04-14
68230,1,2008-04-14
68231,1,2008-04-14
68232,1,2008-04-14
68233,1,2008-04-14
68234,1,2008-04-14
68235,1,2008-04-14
68236,1,2008-04-14
68237,1,2008-04-14
68238,1,2008-04-14
68238,10,2008-04-14
68239,1,2008-04-14
68241,1,2008-04-14
68242,2,2008-04-14
68243,1,2008-04-14
68244,2,2008-04-14
68245,6,2008-04-14
68246,1,2008-04-14
68247,1,2008-04-14
68248,1,2008-04-14
68248,2,2008-04-14
68249,1,2008-04-14
68251,1,2008-04-14
68252,1,2008-04-14
68253,2,2008-04-14
68256,1,2008-04-14
68256,2,2008-04-14
68257,1,2008-04-14
68257,10,2008-04-14
68258,1,2008-04-14
68260,1,2008-04-14
68261,1,2008-04-14
68262,1,2008-04-14
68264,1,2008-04-14
68264,10,2008-04-14
68265,1,2008-04-14
68266,1,2008-04-15
68268,4,2008-04-15
68269,1,2008-04-15
68270,1,2008-04-15
68271,1,2008-04-15
68272,1,2008-04-15
68273,1,2008-04-15
68274,1,2008-04-15
68275,1,2008-04-15
68277,1,2008-04-15
68278,1,2008-04-15
68278,2,2008-04-15
68279,1,2008-04-15
68280,1,2008-04-15
68280,2,2008-04-15
68281,1,2008-04-15
68282,1,2008-04-15
68283,1,2008-04-15
68284,1,2008-04-15
68285,4,2008-04-15
68286,1,2008-04-15
68287,1,2008-04-15
68288,1,2008-04-15
68289,1,2008-04-15
68289,10,2008-04-15
68290,1,2008-04-15
68291,4,2008-04-15
68291,10,2008-04-15
68292,1,2008-04-15
68292,10,2008-04-15
68293,1,2008-04-15
68294,1,2008-04-15
68295,1,2008-04-15
68296,1,2008-04-15
68297,1,2008-04-15
68298,1,2008-04-15
68299,1,2008-04-15
68301,1,2008-04-15
68302,1,2008-04-15
68303,1,2008-04-15
68304,1,2008-04-15
68305,1,2008-04-15
68306,1,2008-04-15
68306,10,2008-04-15
68307,1,2008-04-15
68308,1,2008-04-15
68309,1,2008-04-15
68310,1,2008-04-15
68311,1,2008-04-15
68312,1,2008-04-15
68313,1,2008-04-15
68314,1,2008-04-15
68315,1,2008-04-15
68315,10,2008-04-15
68316,1,2008-04-15
68317,1,2008-04-15
68318,1,2008-04-15
68319,4,2008-04-15
68320,1,2008-04-15
68321,1,2008-04-15
68322,1,2008-04-15
68324,1,2008-04-15
68325,1,2008-04-15
68325,2,2008-04-15
68326,1,2008-04-15
68327,1,2008-04-15
68327,2,2008-04-15
68329,2,2008-04-15
68330,1,2008-04-15
68330,2,2008-04-15
68331,2,2008-04-15
68332,5,2008-04-15
68333,1,2008-04-15
68337,1,2008-04-15
68338,6,2008-04-15
68339,1,2008-04-15
68339,2,2008-04-15
68340,1,2008-04-15
68341,1,2008-04-15
68341,10,2008-04-15
68342,1,2008-04-16
68342,10,2008-04-16
68343,1,2008-04-16
68344,1,2008-04-16
68345,4,2008-04-16
68346,4,2008-04-16
68347,1,2008-04-16
68350,2,2008-04-16
68351,1,2008-04-16
68352,1,2008-04-16
68353,1,2008-04-16
68354,1,2008-04-16
68355,4,2008-04-16
68355,10,2008-04-16
68356,1,2008-04-16
68357,1,2008-04-16
68358,1,2008-04-16
68359,1,2008-04-16
68360,6,2008-04-16
68361,1,2008-04-16
68362,1,2008-04-16
68363,1,2008-04-16
68364,1,2008-04-16
68365,1,2008-04-16
68366,1,2008-04-16
68367,1,2008-04-16
68368,1,2008-04-16
68369,1,2008-04-16
68370,1,2008-04-16
68371,1,2008-04-16
68372,1,2008-04-16
68373,1,2008-04-16
68374,1,2008-04-16
68375,1,2008-04-16
68376,1,2008-04-16
68379,1,2008-04-16
68380,1,2008-04-16
68381,1,2008-04-16
68382,1,2008-04-16
68383,1,2008-04-16
68384,1,2008-04-16
68387,6,2008-04-16
68388,1,2008-04-16
68389,1,2008-04-16
68390,1,2008-04-16
68391,1,2008-04-16
68391,2,2008-04-16
68392,2,2008-04-16
68393,1,2008-04-16
68394,1,2008-04-16
68394,2,2008-04-16
68396,2,2008-04-16
68397,1,2008-04-16
68398,1,2008-04-16
68399,6,2008-04-16
68400,1,2008-04-16
68400,2,2008-04-16
68402,1,2008-04-17
68403,1,2008-04-17
68404,1,2008-04-17
68404,10,2008-04-17
68405,1,2008-04-17
68406,1,2008-04-17
68407,1,2008-04-17
68408,1,2008-04-17
68409,1,2008-04-17
68409,2,2008-04-17
68410,1,2008-04-17
68410,2,2008-04-17
68411,1,2008-04-17
68412,6,2008-04-17
68413,1,2008-04-17
68414,1,2008-04-17
68415,1,2008-04-17
68416,1,2008-04-17
68417,1,2008-04-17
68418,1,2008-04-17
68419,1,2008-04-17
68420,1,2008-04-17
68421,1,2008-04-17
68422,1,2008-04-17
68423,1,2008-04-17
68423,10,2008-04-17
68424,1,2008-04-17
68425,1,2008-04-17
68426,1,2008-04-17
68427,1,2008-04-17
68428,1,2008-04-17
68429,1,2008-04-17
68430,1,2008-04-17
68431,1,2008-04-17
68432,1,2008-04-17
68432,10,2008-04-17
68433,1,2008-04-17
68434,1,2008-04-17
68435,1,2008-04-17
68436,1,2008-04-17
68437,1,2008-04-17
68438,1,2008-04-17
68438,10,2008-04-17
68439,1,2008-04-17
68440,1,2008-04-17
68440,2,2008-04-17
68441,1,2008-04-17
68442,1,2008-04-17
68444,1,2008-04-17
68445,1,2008-04-17
68447,1,2008-04-17
68448,1,2008-04-17
68449,1,2008-04-17
68449,2,2008-04-17
68449,10,2008-04-17
68450,1,2008-04-17
68453,1,2008-04-17
68457,1,2008-04-17
68460,1,2008-04-17
68461,1,2008-04-17
68462,1,2008-04-17
68463,1,2008-04-17
68463,10,2008-04-17
68464,1,2008-04-17
68465,1,2008-04-17
68466,1,2008-04-17
68467,1,2008-04-17
68467,2,2008-04-17
68468,1,2008-04-17
68469,6,2008-04-18
68470,6,2008-04-18
68471,1,2008-04-18
68472,1,2008-04-18
68473,1,2008-04-18
68473,10,2008-04-18
68474,1,2008-04-18
68475,1,2008-04-18
68476,1,2008-04-18
68477,1,2008-04-18
68478,1,2008-04-18
68478,10,2008-04-18
68480,1,2008-04-18
68481,1,2008-04-18
68482,1,2008-04-18
68482,10,2008-04-18
68483,1,2008-04-18
68484,1,2008-04-18
68485,1,2008-04-18
68486,1,2008-04-18
68487,1,2008-04-18
68488,1,2008-04-18
68489,1,2008-04-18
68490,1,2008-04-18
68491,1,2008-04-18
68492,1,2008-04-18
68493,1,2008-04-18
68494,1,2008-04-18
68495,1,2008-04-18
68496,1,2008-04-18
68497,1,2008-04-18
68497,10,2008-04-18
68498,1,2008-04-18
68498,10,2008-04-18
68499,1,2008-04-18
68500,4,2008-04-18
68501,1,2008-04-18
68502,1,2008-04-18
68503,1,2008-04-18
68504,1,2008-04-18
68505,1,2008-04-18
68506,4,2008-04-18
68507,1,2008-04-18
68508,1,2008-04-18
68509,1,2008-04-18
68510,1,2008-04-18
68511,1,2008-04-18
68511,2,2008-04-18
68512,1,2008-04-18
68512,2,2008-04-18
68513,1,2008-04-18
68513,2,2008-04-18
68514,1,2008-04-18
68515,1,2008-04-18
68515,2,2008-04-18
68516,1,2008-04-18
68517,6,2008-04-18
68518,1,2008-04-18
68519,1,2008-04-18
68519,2,2008-04-18
68519,10,2008-04-18
68520,1,2008-04-18
68521,1,2008-04-18
68521,2,2008-04-18
68521,10,2008-04-18
68522,1,2008-04-18
68523,1,2008-04-18
68524,1,2008-04-18
68524,2,2008-04-18
68526,5,2008-04-18
68527,1,2008-04-18
68527,2,2008-04-18
68528,1,2008-04-18
68529,1,2008-04-18
68529,2,2008-04-18
68530,1,2008-04-18
68530,2,2008-04-18
68532,1,2008-04-18
68533,1,2008-04-18
68534,1,2008-04-18
68535,1,2008-04-18
68536,1,2008-04-18
68537,1,2008-04-18
68538,1,2008-04-18
68538,2,2008-04-18
68539,5,2008-04-18
68540,1,2008-04-19
68541,1,2008-04-19
68542,6,2008-04-19
68543,1,2008-04-19
68544,6,2008-04-19
68545,1,2008-04-19
68546,2,2008-04-19
68548,2,2008-04-19
68549,1,2008-04-19
68550,1,2008-04-19
68550,2,2008-04-19
68551,1,2008-04-19
68552,1,2008-04-19
68553,1,2008-04-19
68554,1,2008-04-19
68554,2,2008-04-19
68555,1,2008-04-19
68555,10,2008-04-19
68556,1,2008-04-19
68557,1,2008-04-19
68558,1,2008-04-19
68559,1,2008-04-19
68560,1,2008-04-19
68561,1,2008-04-19
68562,1,2008-04-19
68563,1,2008-04-19
68564,1,2008-04-19
68564,10,2008-04-19
68565,1,2008-04-19
68565,10,2008-04-19
68566,1,2008-04-19
68567,1,2008-04-19
68568,1,2008-04-19
68569,1,2008-04-19
68570,6,2008-04-19
68571,6,2008-04-19
68572,6,2008-04-19
68573,1,2008-04-19
68574,1,2008-04-19
68575,1,2008-04-19
68576,1,2008-04-19
68577,1,2008-04-19
68578,1,2008-04-19
68579,6,2008-04-19
68580,1,2008-04-19
68581,1,2008-04-19
68582,1,2008-04-19
68583,1,2008-04-19
68584,1,2008-04-19
68585,1,2008-04-19
68586,1,2008-04-19
68587,1,2008-04-19
68588,1,2008-04-19
68589,1,2008-04-19
68590,1,2008-04-19
68591,1,2008-04-19
68592,1,2008-04-19
68593,1,2008-04-19
68593,10,2008-04-19
68594,1,2008-04-19
68594,10,2008-04-19
68595,1,2008-04-19
68596,1,2008-04-19
68597,1,2008-04-19
68598,2,2008-04-19
68600,1,2008-04-19
68600,10,2008-04-19
68601,1,2008-04-19
68602,2,2008-04-19
68604,1,2008-04-19
68605,2,2008-04-19
68606,6,2008-04-19
68607,1,2008-04-19
68608,1,2008-04-19
68608,10,2008-04-19
68609,1,2008-04-19
68609,2,2008-04-19
68610,1,2008-04-19
68611,1,2008-04-19
68612,1,2008-04-19
68613,1,2008-04-19
68615,1,2008-04-19
68616,1,2008-04-19
68617,1,2008-04-19
68619,1,2008-04-19
68620,1,2008-04-19
68621,1,2008-04-19
68622,1,2008-04-19
68623,1,2008-04-19
68624,1,2008-04-20
68624,10,2008-04-20
68625,1,2008-04-20
68626,1,2008-04-20
68627,1,2008-04-20
68628,2,2008-04-20
68629,1,2008-04-20
68629,2,2008-04-20
68630,1,2008-04-20
68631,1,2008-04-20
68631,2,2008-04-20
68632,6,2008-04-20
68633,6,2008-04-20
68634,1,2008-04-20
68635,1,2008-04-20
68636,1,2008-04-20
68637,1,2008-04-20
68638,1,2008-04-20
68639,1,2008-04-20
68639,10,2008-04-20
68640,1,2008-04-20
68641,1,2008-04-20
68642,4,2008-04-20
68642,10,2008-04-20
68643,4,2008-04-20
68644,1,2008-04-20
68645,1,2008-04-20
68646,1,2008-04-20
68647,6,2008-04-20
68648,1,2008-04-20
68649,1,2008-04-20
68650,1,2008-04-20
68651,1,2008-04-20
68652,1,2008-04-20
68653,1,2008-04-20
68654,4,2008-04-20
68655,1,2008-04-20
68656,1,2008-04-20
68657,1,2008-04-20
68658,1,2008-04-20
68660,1,2008-04-20
68661,2,2008-04-20
68662,1,2008-04-20
68663,1,2008-04-20
68665,1,2008-04-20
68666,1,2008-04-20
68668,1,2008-04-20
68669,5,2008-04-20
68670,1,2008-04-20
68671,1,2008-04-20
68671,2,2008-04-20
68672,1,2008-04-20
68674,1,2008-04-20
68675,1,2008-04-20
68676,1,2008-04-20
68677,1,2008-04-20
68677,10,2008-04-20
68678,1,2008-04-20
68678,2,2008-04-20
68679,1,2008-04-20
68680,1,2008-04-20
68681,1,2008-04-20
68682,1,2008-04-20
68683,1,2008-04-21
68684,1,2008-04-21
68685,1,2008-04-21
68686,1,2008-04-21
68687,1,2008-04-21
68688,1,2008-04-21
68688,2,2008-04-21
68689,1,2008-04-21
68690,1,2008-04-21
68691,1,2008-04-21
68692,1,2008-04-21
68693,1,2008-04-21
68694,1,2008-04-21
68695,1,2008-04-21
68695,10,2008-04-21
68696,1,2008-04-21
68697,1,2008-04-21
68697,10,2008-04-21
68698,4,2008-04-21
68698,10,2008-04-21
68699,1,2008-04-21
68701,1,2008-04-21
68702,1,2008-04-21
68703,1,2008-04-21
68704,1,2008-04-21
68705,6,2008-04-21
68706,1,2008-04-21
68707,1,2008-04-21
68708,1,2008-04-21
68709,1,2008-04-21
68710,1,2008-04-21
68711,1,2008-04-21
68711,10,2008-04-21
68712,1,2008-04-21
68713,1,2008-04-21
68714,1,2008-04-21
68715,1,2008-04-21
68716,1,2008-04-21
68717,1,2008-04-21
68718,2,2008-04-21
68719,1,2008-04-21
68719,2,2008-04-21
68720,1,2008-04-21
68721,1,2008-04-21
68721,2,2008-04-21
68722,1,2008-04-21
68724,2,2008-04-21
68726,1,2008-04-21
68729,1,2008-04-21
68730,1,2008-04-21
68730,2,2008-04-21
68732,1,2008-04-21
68735,1,2008-04-21
68735,10,2008-04-21
68736,1,2008-04-21
68737,5,2008-04-21
68739,1,2008-04-22
68740,1,2008-04-22
68741,1,2008-04-22
68742,1,2008-04-22
68743,1,2008-04-22
68744,4,2008-04-22
68745,1,2008-04-22
68746,6,2008-04-22
68747,1,2008-04-22
68748,1,2008-04-22
68750,1,2008-04-22
68750,2,2008-04-22
68751,1,2008-04-22
68752,1,2008-04-22
68753,1,2008-04-22
68754,1,2008-04-22
68754,10,2008-04-22
68755,1,2008-04-22
68756,1,2008-04-22
68757,1,2008-04-22
68758,1,2008-04-22
68759,1,2008-04-22
68760,1,2008-04-22
68761,1,2008-04-22
68762,1,2008-04-22
68763,1,2008-04-22
68764,1,2008-04-22
68765,1,2008-04-22
68766,1,2008-04-22
68766,10,2008-04-22
68767,1,2008-04-22
68768,1,2008-04-22
68769,1,2008-04-22
68770,1,2008-04-22
68771,1,2008-04-22
68772,1,2008-04-22
68773,1,2008-04-22
68774,1,2008-04-22
68775,1,2008-04-22
68776,1,2008-04-22
68777,1,2008-04-22
68778,1,2008-04-22
68779,1,2008-04-22
68780,1,2008-04-22
68781,1,2008-04-22
68781,2,2008-04-22
68782,1,2008-04-22
68782,2,2008-04-22
68784,1,2008-04-22
68785,1,2008-04-22
68786,6,2008-04-22
68789,6,2008-04-22
68790,1,2008-04-22
