BusinessEntityID,CreditCardID,ModifiedDate
16359,1897,2008-05-07
16360,17108,2008-04-07
16361,15171,2007-05-11
16362,5764,2005-07-03
16363,10890,2007-09-05
16364,9041,2007-12-01
16365,9810,2006-01-10
16366,12394,2006-01-14
16367,7250,2008-07-15
16368,15425,2006-10-29
16369,3911,2008-05-13
16370,5324,2008-07-28
16371,16556,2008-03-08
16372,15804,2008-02-05
16373,16533,2007-08-21
16374,1434,2007-10-22
16375,17025,2008-05-21
16376,2262,2007-11-21
16377,9847,2006-12-30
16378,13033,2007-05-08
16379,13855,2008-07-20
16380,13352,2007-08-19
16381,12611,2008-07-16
16382,4222,2008-07-22
16383,554,2008-02-20
16384,2431,2006-08-20
16385,15572,2007-12-30
16386,17337,2008-01-08
16387,17901,2007-03-07
16388,19152,2006-08-30
16389,13004,2008-03-26
16390,14675,2007-11-29
16391,7816,2007-12-20
16392,5308,2006-10-12
16393,3102,2007-11-28
16394,6437,2008-02-20
16395,1632,2008-03-19
16396,7676,2008-03-29
16397,3328,2007-09-12
16398,12460,2006-09-30
16399,14341,2008-02-10
16400,5011,2005-11-14
16401,1547,2005-12-20
16402,15459,2008-05-19
16403,7124,2008-03-22
16404,5963,2008-02-09
16405,2999,2005-07-22
16406,18170,2007-12-20
16407,287,2006-03-16
16408,2950,2007-09-13
16409,18309,2007-11-13
16410,4793,2007-09-18
16411,14298,2007-10-24
16412,6045,2008-07-30
16413,14382,2007-11-08
16414,19207,2005-10-19
16415,4367,2007-05-11
16416,4462,2008-07-29
16417,6533,2007-08-09
16418,13771,2006-03-09
16419,16750,2006-08-17
16420,5735,2008-06-24
16421,2376,2007-09-25
16422,4634,2008-06-07
16423,18944,2008-05-03
16424,5701,2008-02-19
16425,11573,2007-09-22
16426,7970,2006-09-18
16427,13573,2008-02-09
16428,2353,2006-06-21
16429,2549,2008-04-25
16430,17589,2006-08-01
16431,5203,2006-07-26
16432,15473,2006-01-22
16433,13090,2006-07-23
16434,15414,2007-04-18
16435,5401,2005-09-22
16436,14473,2008-01-23
16437,2410,2008-01-15
16438,18150,2007-12-10
16439,11546,2006-10-25
16440,2232,2008-04-28
16441,17783,2007-09-18
16442,1419,2007-09-23
16443,8224,2008-03-26
16444,11831,2006-01-19
16445,11278,2005-08-30
16446,10911,2008-05-25
16447,1166,2005-08-20
16448,13311,2007-06-12
16449,9243,2008-06-11
16450,8285,2007-04-24
16451,18228,2006-05-08
16452,4371,2008-03-27
16453,15326,2008-05-07
16454,14306,2007-12-21
16455,4468,2008-06-05
16456,7043,2007-03-11
16457,15982,2007-11-27
16458,1619,2008-02-27
16459,18189,2008-06-24
16460,16913,2005-07-31
16461,4042,2007-01-18
16462,10443,2008-03-14
16463,15825,2008-07-09
16464,14810,2005-09-19
16465,14079,2005-12-24
16466,420,2006-11-16
16467,16079,2008-07-26
16468,12348,2007-10-06
16469,10671,2007-12-24
16470,6703,2007-08-10
16471,3917,2008-04-12
16472,14759,2005-10-09
16473,9460,2007-11-07
16474,13313,2007-07-13
16475,14880,2007-02-27
16476,12789,2007-08-08
16477,18338,2007-10-25
16478,11431,2008-01-11
16479,14707,2008-01-30
16480,15668,2007-12-09
16481,2117,2007-10-06
16482,12618,2008-05-19
16483,10481,2007-08-13
16484,16223,2005-11-16
16485,5153,2007-11-30
16486,18999,2007-03-02
16487,4709,2006-04-02
16488,6336,2005-07-07
16489,15498,2007-12-21
16490,208,2006-05-14
16491,18519,2007-11-07
16492,2490,2008-05-31
16493,1285,2007-11-04
16494,6381,2008-02-18
16495,8941,2006-12-13
16496,7461,2008-07-03
16497,6717,2006-05-21
16498,16869,2008-06-27
16499,10415,2007-11-21
16500,2096,2006-04-27
16501,8615,2008-05-19
16502,3376,2005-08-11
16503,1898,2008-01-15
16504,5906,2007-12-03
16505,12052,2007-12-09
16506,4813,2007-05-24
16507,5246,2008-02-17
16508,12216,2007-11-05
16509,9108,2008-02-17
16510,7587,2006-12-09
16511,10433,2008-02-28
16512,18824,2008-05-15
16513,12448,2008-04-20
16514,1387,2006-06-27
16515,12313,2007-08-19
16516,8240,2007-10-14
16517,5326,2007-10-31
16518,4239,2008-02-16
16519,10735,2007-12-28
16520,874,2006-01-20
16521,15675,2007-08-16
16522,2250,2008-05-13
16523,9376,2005-11-08
16524,19142,2008-03-14
16525,3062,2006-11-03
16526,5161,2008-02-12
16527,12134,2007-08-19
16528,3332,2007-02-14
16529,5226,2006-08-15
16530,6205,2008-02-09
16531,15900,2007-09-18
16532,4665,2008-06-06
16533,4530,2006-04-30
16534,14698,2008-02-29
16535,15962,2008-05-29
16536,14271,2008-06-09
16537,3038,2008-06-08
16538,10579,2007-10-09
16539,4800,2007-11-27
16540,4640,2008-02-10
16541,549,2008-06-18
16542,211,2007-11-19
16543,719,2007-12-17
16544,1316,2007-09-29
16545,14989,2008-02-26
16546,11959,2007-08-30
16547,2137,2007-12-07
16548,10143,2007-11-04
16549,14576,2007-05-08
16550,6081,2007-08-15
16551,663,2008-02-27
16552,19070,2008-04-06
16553,8211,2008-06-16
16554,12545,2008-02-11
16555,4560,2007-11-26
16556,8212,2006-11-17
16557,6755,2007-10-14
16558,10547,2008-02-01
16559,14068,2006-01-22
16560,3022,2007-05-26
16561,11861,2006-03-25
16562,10929,2008-04-07
16563,1487,2007-11-24
16564,7891,2006-12-21
16565,16092,2007-08-08
16566,49,2007-08-10
16567,3045,2008-01-11
16568,6958,2008-05-24
16569,4984,2007-12-03
16570,7528,2008-02-20
16571,13892,2008-06-28
16572,1385,2008-02-07
16573,17864,2006-09-24
16574,7937,2006-07-24
16575,7544,2005-09-18
16576,4040,2006-10-28
16577,9374,2006-08-07
16578,13546,2007-03-19
16579,8070,2006-05-06
16580,4347,2008-01-29
16581,769,2006-03-23
16582,6304,2007-09-25
16583,11445,2007-10-04
16584,14418,2006-10-24
16585,14258,2007-08-03
16586,6750,2007-11-18
16587,17343,2007-12-28
16588,18523,2006-08-29
16589,13632,2006-04-26
16590,13385,2006-07-22
16591,13312,2008-01-21
16592,14200,2008-05-08
16593,9700,2008-02-25
16594,4532,2007-10-14
16595,11495,2007-08-21
16596,16072,2008-02-16
16597,18538,2008-06-21
16598,6752,2008-04-29
16599,886,2007-10-29
16600,15993,2008-02-29
16601,1627,2007-12-31
16602,7520,2008-05-13
16603,6310,2008-02-18
16604,8981,2008-05-14
16605,4939,2008-06-10
16606,5815,2008-03-11
16607,797,2008-03-25
16608,11113,2008-06-30
16609,14995,2008-02-13
16610,3596,2008-03-04
16611,4410,2007-03-16
16612,4659,2007-08-01
16613,10060,2008-02-12
16614,9884,2008-03-26
16615,15830,2008-05-08
16616,17937,2006-05-12
16617,10091,2005-11-10
16618,3333,2007-08-27
16619,4303,2008-02-27
16620,18430,2007-08-01
16621,8789,2008-05-06
16622,17242,2007-11-26
16623,281,2006-02-20
16624,13646,2005-09-30
16625,18233,2008-03-21
16626,16896,2007-05-24
16627,9877,2006-03-06
16628,17627,2007-12-02
16629,15278,2007-12-11
16630,9290,2006-12-03
16631,11842,2008-05-13
16632,537,2007-02-11
16633,6093,2007-09-21
16634,5996,2007-11-03
16635,13087,2007-06-06
16636,3929,2008-02-27
16637,7335,2007-10-18
16638,8449,2008-06-22
16639,9868,2008-02-25
16640,11960,2007-10-26
16641,3983,2007-09-08
16642,16107,2007-08-30
16643,16733,2007-12-02
16644,16455,2007-12-13
16645,3149,2008-02-08
16646,2642,2008-02-02
16647,6570,2007-10-21
16648,18741,2006-07-04
16649,15752,2008-02-19
16650,2343,2008-05-08
16651,15887,2008-03-28
16652,14666,2008-01-31
16653,12338,2008-04-17
16654,448,2008-05-09
16655,17149,2007-11-24
16656,1648,2007-08-03
16657,10450,2008-04-30
16658,16471,2007-06-28
16659,5342,2008-04-24
16660,16888,2007-10-02
16661,731,2007-08-01
16662,7598,2007-11-09
16663,6602,2005-11-19
16664,15333,2007-10-25
16665,8192,2007-12-06
16666,12499,2008-02-11
16667,18125,2007-04-04
16668,18439,2008-02-14
16669,1234,2008-01-11
16670,1544,2007-09-21
16671,7525,2007-08-08
16672,15957,2008-02-16
16673,12597,2008-01-14
16674,9901,2007-10-02
16675,10803,2007-03-03
16676,10252,2007-08-13
16677,17951,2007-08-16
16678,10411,2007-07-18
16679,14578,2008-06-17
16680,5185,2008-01-20
16681,13611,2006-01-08
16682,18916,2007-08-31
16683,10922,2008-02-02
16684,4985,2006-06-01
16685,11089,2008-04-24
16686,10332,2007-08-09
16687,16622,2008-04-18
16688,14313,2008-05-20
16689,1829,2008-07-12
16690,12945,2006-01-16
16691,5677,2007-12-31
16692,4722,2008-04-07
16693,10316,2008-02-25
16694,3595,2006-02-16
16695,15680,2006-12-13
16696,7174,2005-12-17
16697,13969,2007-08-24
16698,12850,2008-06-25
16699,18951,2008-01-10
16700,10930,2008-03-13
16701,12457,2005-11-19
16702,11091,2008-04-23
16703,836,2007-08-06
16704,6091,2008-02-19
16705,7714,2006-09-29
16706,12632,2005-11-19
16707,2893,2007-08-15
16708,11477,2007-12-30
16709,946,2007-03-14
16710,14577,2007-06-19
16711,7288,2008-03-22
16712,12391,2008-07-03
16713,18718,2008-06-04
16714,3619,2007-09-12
16715,1107,2008-04-19
16716,18793,2007-11-25
16717,2781,2006-06-14
16718,4250,2007-05-17
16719,15188,2008-03-03
16720,1228,2008-01-07
16721,16686,2007-09-13
16722,14919,2007-12-03
16723,6998,2008-02-26
16724,12932,2008-02-26
16725,5218,2006-11-29
16726,6425,2008-06-22
16727,5129,2008-02-27
16728,17099,2008-05-28
16729,12891,2008-03-31
16730,12043,2008-01-11
16731,10834,2008-06-19
16732,17916,2006-06-17
16733,10114,2008-04-07
16734,10881,2007-09-07
16735,521,2006-05-01
16736,13626,2007-02-24
16737,10271,2008-01-30
16738,4567,2007-10-13
16739,13334,2007-09-28
16740,17480,2006-11-24
16741,15154,2008-02-01
16742,9519,2007-11-06
16743,18895,2008-02-21
16744,5669,2008-04-14
16745,11309,2006-03-26
16746,4331,2007-12-15
16747,3372,2006-07-11
16748,5163,2008-07-02
16749,7742,2008-01-24
16750,13698,2008-03-22
16751,12284,2008-02-17
16752,6080,2007-09-24
16753,18807,2007-09-02
16754,4277,2008-02-08
16755,4944,2007-01-01
16756,3831,2005-11-05
16757,16043,2007-10-08
16758,1314,2007-09-13
16759,12581,2007-12-30
16760,516,2007-09-29
16761,8413,2007-09-14
16762,19147,2007-10-02
16763,16236,2007-08-25
16764,17097,2005-07-21
16765,577,2007-10-02
16766,18926,2008-05-09
16767,10925,2008-01-02
16768,11968,2007-03-22
16769,14795,2007-10-05
16770,7417,2007-05-05
16771,11020,2007-09-20
16772,18209,2008-06-29
16773,18134,2007-02-15
16774,18144,2006-07-17
16775,16343,2007-12-21
16776,3615,2008-01-08
16777,7468,2007-10-26
16778,10555,2007-11-26
16779,13707,2007-08-27
16780,15456,2007-12-25
16781,1730,2007-03-08
16782,7843,2008-05-26
16783,18633,2007-09-18
16784,8252,2008-05-29
16785,3028,2008-03-22
16786,2234,2007-10-21
16787,18889,2005-08-12
16788,1437,2008-07-29
16789,17420,2007-10-05
16790,14733,2008-05-09
16791,17682,2006-05-31
16792,3480,2006-06-07
16793,12085,2008-06-01
16794,6661,2008-05-09
16795,5633,2007-09-02
16796,8563,2006-01-18
16797,12409,2007-02-28
16798,3330,2008-04-25
16799,116,2008-03-31
16800,16108,2007-12-24
16801,14423,2008-03-22
16802,9634,2008-01-10
16803,3353,2008-01-25
16804,8424,2008-02-26
16805,2018,2007-09-29
16806,8532,2007-08-01
16807,5814,2006-05-06
16808,13227,2005-08-13
16809,19121,2006-09-19
16810,2669,2008-06-25
16811,6560,2006-12-08
16812,11923,2008-03-12
16813,13578,2008-03-21
16814,7812,2007-04-01
16815,14868,2007-07-22
16816,6960,2007-08-24
16817,17550,2007-09-19
16818,10160,2006-05-28
16819,16099,2008-06-16
16820,17836,2008-03-23
16821,1421,2008-05-27
16822,2176,2008-04-15
16823,14817,2007-01-26
16824,6044,2007-02-14
16825,8528,2008-07-22
16826,7909,2006-11-26
16827,475,2008-07-31
16828,427,2008-04-03
16829,14004,2006-07-19
16830,12785,2007-12-20
16831,15433,2005-10-28
16832,7700,2008-01-04
16833,12041,2007-02-22
16834,7025,2008-01-15
16835,7246,2006-02-10
16836,9932,2006-08-07
16837,2421,2008-04-15
16838,3111,2007-10-26
16839,14964,2008-05-25
16840,19097,2007-09-13
16841,4712,2008-02-26
16842,3292,2007-09-28
16843,6904,2007-12-29
16844,18410,2008-04-14
16845,17130,2007-09-02
16846,13692,2005-09-06
16847,18012,2008-03-05
16848,8617,2007-08-24
16849,15650,2007-12-08
16850,8571,2007-12-30
16851,14094,2008-02-20
16852,11897,2005-12-23
16853,9992,2007-09-19
16854,11732,2007-10-02
16855,1498,2008-04-19
16856,13533,2007-02-05
16857,7395,2007-05-23
16858,16372,2006-07-14
16859,17730,2007-09-18
16860,5472,2007-02-06
16861,11307,2006-09-14
16862,5078,2007-10-21
16863,16486,2007-11-06
16864,12762,2008-05-06
16865,6073,2006-12-30
16866,6139,2006-05-13
16867,7888,2007-10-30
16868,8418,2006-08-01
16869,11608,2008-02-08
16870,18782,2007-04-30
16871,1686,2008-05-19
16872,16555,2007-03-24
16873,9854,2008-04-20
16874,642,2007-12-27
16875,3968,2006-10-22
16876,6192,2008-03-30
16877,12337,2008-07-15
16878,16518,2008-03-04
16879,4376,2007-10-14
16880,6267,2007-12-06
16881,9326,2007-03-25
16882,13658,2008-04-29
16883,1805,2008-03-21
16884,2736,2005-07-14
16885,5946,2008-04-17
16886,16423,2007-07-24
16887,3285,2008-06-25
16888,10486,2007-06-13
16889,4353,2008-06-04
16890,10761,2008-01-07
16891,18742,2008-07-20
16892,3955,2006-01-14
16893,8075,2008-01-25
16894,7635,2007-11-18
16895,4268,2007-01-07
16896,19232,2007-08-19
16897,16708,2007-07-01
16898,7541,2007-01-17
16899,14045,2005-11-16
16900,3945,2007-12-07
16901,15949,2008-06-15
16902,14136,2007-08-16
16903,8533,2005-07-08
16904,3650,2006-08-15
16905,17671,2007-12-01
16906,11425,2008-06-08
16907,482,2007-02-22
16908,7028,2007-12-17
16909,15110,2005-12-30
16910,13058,2007-09-13
16911,1493,2005-09-19
16912,6095,2007-11-22
16913,15394,2005-12-06
16914,10849,2006-05-03
16915,12363,2007-10-04
16916,3296,2007-08-12
16917,189,2008-05-26
16918,12771,2008-03-29
16919,1577,2008-07-21
16920,294,2008-01-16
16921,2283,2008-04-15
16922,9160,2008-04-07
16923,15442,2006-05-15
16924,10651,2008-03-14
16925,4265,2008-01-16
16926,15502,2007-11-26
16927,18443,2007-11-22
16928,6410,2007-08-26
16929,1014,2008-01-30
16930,2747,2006-02-26
16931,12787,2008-05-23
16932,14918,2006-08-08
16933,11470,2007-10-13
16934,6723,2006-12-27
16935,4019,2005-12-14
16936,1610,2008-04-27
16937,10760,2006-10-21
16938,11642,2008-03-10
16939,3568,2007-05-20
16940,13947,2006-08-19
16941,19095,2007-11-01
16942,8064,2007-10-05
16943,4327,2008-07-19
16944,8456,2006-02-28
16945,3389,2008-04-15
16946,10220,2007-03-30
16947,495,2007-08-05
16948,2837,2008-03-31
16949,2531,2007-11-13
16950,4974,2008-04-19
16951,18877,2005-08-21
16952,3482,2007-08-07
16953,4015,2007-10-18
16954,16908,2007-09-03
16955,8149,2006-01-09
16956,6363,2007-12-29
16957,13282,2007-12-01
16958,12081,2006-12-17
16959,2231,2007-03-05
16960,8475,2008-03-31
16961,1965,2008-05-20
16962,2264,2005-08-25
16963,2173,2005-11-05
16964,9942,2008-06-26
16965,4668,2007-09-25
16966,18208,2007-11-23
16967,16676,2007-10-24
16968,10645,2008-04-08
16969,546,2007-12-29
16970,14524,2008-01-12
16971,5755,2007-12-30
16972,18780,2008-07-31
16973,16472,2008-06-06
16974,6002,2008-01-07
16975,16803,2007-05-31
16976,9579,2005-09-14
16977,13896,2008-06-23
16978,5407,2006-08-03
16979,6127,2006-02-22
16980,9556,2006-02-26
16981,11737,2008-01-09
16982,14372,2008-01-04
16983,2977,2006-07-18
16984,2923,2008-02-27
16985,12855,2007-12-26
16986,16028,2007-08-12
16987,16301,2008-01-08
16988,19118,2008-03-22
16989,12571,2008-04-06
16990,15923,2007-12-29
16991,12268,2006-01-07
16992,18101,2008-03-19
16993,18511,2007-11-18
16994,16911,2006-07-09
16995,18023,2008-01-30
16996,13739,2007-09-03
16997,16829,2007-10-18
16998,7010,2005-07-25
16999,10840,2007-10-28
17000,14334,2008-07-13
17001,2097,2007-02-12
17002,13515,2008-05-13
17003,19001,2006-06-23
17004,1052,2005-08-21
17005,5977,2007-03-28
17006,4808,2006-09-30
17007,15791,2007-09-26
17008,541,2007-12-23
17009,16539,2008-03-28
17010,4516,2007-09-09
17011,3739,2006-06-24
17012,1129,2007-09-02
17013,2165,2007-07-10
17014,12523,2007-02-28
17015,16022,2005-08-28
17016,16239,2007-12-18
17017,18557,2007-03-04
17018,1662,2008-05-09
17019,6604,2007-10-03
17020,5779,2008-07-11
17021,6401,2008-02-18
17022,1271,2007-11-02
17023,8440,2008-06-28
17024,857,2006-06-29
17025,2972,2006-07-03
17026,19026,2008-01-18
17027,16553,2008-01-10
17028,16118,2008-06-06
17029,4257,2008-06-20
17030,1586,2007-08-26
17031,15202,2007-07-23
17032,7814,2007-10-07
17033,6811,2008-05-03
17034,17279,2008-06-26
17035,3855,2008-05-24
17036,14650,2007-10-26
17037,905,2008-01-11
17038,1740,2008-03-04
17039,18687,2007-11-30
17040,10734,2007-01-14
17041,9296,2007-11-26
17042,286,2007-07-24
17043,15170,2006-08-17
17044,17013,2007-04-02
17045,16328,2007-12-16
17046,10804,2008-01-08
17047,15690,2008-07-27
17048,2543,2008-03-21
17049,13116,2007-12-24
17050,16606,2006-12-21
17051,15867,2007-08-29
17052,3841,2007-09-26
17053,2042,2008-05-17
17054,938,2007-12-17
17055,17715,2007-09-21
17056,9618,2006-05-13
17057,18237,2007-09-26
17058,10465,2008-06-16
17059,9278,2007-06-21
17060,11630,2008-02-23
17061,8119,2008-04-04
17062,14713,2006-12-05
17063,9902,2007-02-24
17064,13300,2007-04-02
17065,13743,2006-04-12
17066,5895,2008-02-27
17067,7941,2007-08-30
17068,6589,2005-12-16
17069,2836,2008-06-18
17070,9946,2006-12-10
17071,3651,2007-10-15
17072,13568,2008-03-02
17073,9337,2007-01-20
17074,179,2007-09-20
17075,17272,2008-01-08
17076,7338,2007-06-30
17077,15506,2007-02-07
17078,8326,2008-05-13
17079,11954,2005-09-02
17080,8687,2006-08-09
17081,12005,2005-07-11
17082,15117,2008-05-18
17083,15852,2008-04-28
17084,13898,2007-09-04
17085,16410,2008-03-28
17086,1490,2007-12-04
17087,3260,2007-09-18
17088,12056,2006-08-23
17089,10102,2007-08-21
17090,11764,2007-11-26
17091,8232,2005-09-22
17092,9435,2006-02-27
17093,1164,2008-03-01
17094,5483,2007-05-03
17095,8444,2008-03-21
17096,10567,2007-12-24
17097,4645,2007-10-06
17098,6176,2007-05-10
17099,6143,2008-04-23
17100,8749,2007-08-17
17101,15245,2007-10-03
17102,7783,2008-05-12
17103,622,2007-12-31
17104,11209,2008-01-04
17105,19037,2005-11-28
17106,2589,2007-08-16
17107,5216,2006-09-13
17108,12998,2007-02-24
17109,3005,2007-07-17
17110,9641,2008-02-02
17111,17340,2008-06-17
17112,12847,2008-03-19
17113,5507,2007-11-16
17114,1516,2008-02-24
17115,5322,2007-03-11
17116,12410,2007-03-31
17117,5629,2006-06-21
17118,37,2008-04-23
17119,8104,2007-10-08
17120,9087,2008-05-13
17121,6187,2007-08-25
17122,4041,2008-04-03
17123,5785,2005-09-18
17124,132,2008-07-02
17125,6525,2006-11-13
17126,7643,2006-06-02
17127,19014,2007-06-15
17128,3686,2007-07-02
17129,16618,2006-11-26
17130,4537,2008-07-22
17131,8229,2007-02-01
17132,8904,2007-12-11
17133,15674,2006-04-13
17134,2454,2008-06-26
17135,12807,2007-10-05
17136,10108,2007-12-31
17137,1720,2006-04-08
17138,6356,2008-07-08
17139,16611,2008-03-03
17140,10141,2005-08-01
17141,13108,2007-11-24
17142,10308,2005-08-25
17143,11990,2008-01-01
17144,6852,2008-04-08
17145,4618,2007-08-31
17146,435,2008-05-29
17147,7445,2008-01-20
17148,9894,2006-04-25
17149,14907,2007-12-29
17150,13760,2008-03-05
17151,17,2008-02-17
17152,11540,2007-09-23
17153,12915,2008-07-24
17154,29,2008-05-26
17155,172,2006-09-25
17156,2947,2007-09-03
17157,309,2008-04-23
17158,5026,2007-04-21
17159,1590,2008-06-20
17160,11733,2007-11-05
17161,5146,2008-03-26
17162,12759,2008-05-24
17163,3231,2008-01-02
17164,15590,2007-09-02
17165,6834,2008-06-11
17166,15014,2007-10-04
17167,6976,2008-03-25
17168,10612,2006-08-04
17169,15740,2008-07-09
17170,10995,2006-07-01
17171,18753,2008-02-19
17172,5108,2006-11-02
17173,10725,2007-08-16
17174,4558,2008-05-25
17175,8378,2007-10-02
17176,16541,2006-03-21
17177,7996,2008-06-18
17178,10101,2008-06-21
17179,5830,2008-03-08
17180,19164,2005-11-07
17181,12352,2008-05-12
17182,4081,2008-06-02
17183,18800,2008-05-10
17184,10222,2008-02-12
17185,12623,2007-10-19
17186,5565,2008-05-05
17187,9303,2007-09-05
17188,1292,2006-12-25
17189,13569,2006-03-28
17190,16367,2008-03-10
17191,16685,2007-09-07
17192,3771,2007-01-18
17193,13871,2006-11-14
17194,6347,2005-08-26
17195,2841,2007-01-10
17196,15479,2008-03-15
17197,14269,2008-02-04
17198,7882,2007-02-16
17199,9610,2006-12-18
17200,1732,2007-11-01
17201,762,2008-02-18
17202,13256,2008-02-03
17203,390,2008-05-12
17204,738,2007-12-21
17205,6098,2007-12-22
17206,278,2008-02-17
17207,16185,2008-04-08
17208,18546,2007-05-24
17209,8557,2008-03-14
17210,1820,2007-12-11
17211,7918,2007-07-10
17212,15330,2007-12-06
17213,13276,2008-04-10
17214,1782,2007-10-25
17215,16743,2007-03-20
17216,1127,2008-03-10
17217,14023,2007-03-18
17218,11302,2007-01-02
17219,8881,2006-10-20
17220,171,2007-10-07
17221,1900,2008-06-27
17222,10475,2008-02-20
17223,2663,2008-05-14
17224,8422,2008-01-04
17225,9039,2007-12-09
17226,15937,2008-05-08
17227,13068,2007-01-23
17228,16448,2007-07-23
17229,4263,2007-12-01
17230,15111,2007-02-15
17231,13291,2008-05-07
17232,9297,2006-03-07
17233,12149,2005-12-16
17234,14905,2007-11-29
17235,1750,2008-01-28
17236,11421,2006-03-26
17237,5527,2008-04-04
17238,17641,2007-12-03
17239,1930,2008-05-14
17240,14278,2005-08-19
17241,16500,2007-08-01
17242,15667,2007-12-29
17243,333,2006-07-09
17244,7539,2008-03-19
17245,12304,2008-06-17
17246,8643,2006-05-13
17247,2881,2008-01-10
17248,10165,2007-09-17
17249,6446,2008-06-28
17250,17611,2007-10-31
17251,7957,2008-04-04
17252,722,2008-05-25
17253,107,2008-07-19
17254,6812,2007-10-07
17255,12375,2005-08-18
17256,10007,2007-05-22
17257,9745,2005-09-21
17258,3185,2008-06-26
17259,14279,2006-05-26
17260,7922,2007-01-10
17261,13330,2007-12-07
17262,4639,2008-04-26
17263,2813,2007-09-21
17264,5403,2008-06-13
17265,3906,2006-05-12
17266,13566,2008-03-16
17267,11028,2005-10-30
17268,16104,2007-04-24
17269,11920,2008-07-12
17270,16045,2008-05-20
17271,1358,2008-05-17
17272,9306,2005-08-08
17273,12435,2008-05-09
17274,1120,2006-12-06
17275,3307,2006-10-03
17276,3311,2007-09-20
17277,14264,2007-01-18
17278,6072,2007-12-27
17279,8245,2008-04-03
17280,8918,2007-10-29
17281,5329,2007-12-16
17282,15904,2008-01-13
17283,11832,2006-10-23
17284,1425,2005-12-22
17285,14848,2008-04-11
17286,8651,2007-08-04
17287,5207,2007-08-29
17288,3462,2007-08-21
17289,7484,2007-12-17
17290,9082,2008-04-02
17291,8856,2005-11-30
17292,12501,2007-12-09
17293,12367,2005-12-19
17294,3655,2008-07-20
17295,15133,2006-07-01
17296,12245,2008-05-20
17297,19205,2007-12-05
17298,8261,2007-04-24
17299,13999,2005-09-27
17300,17614,2008-06-19
17301,10056,2008-05-23
17302,9091,2008-05-24
17303,5793,2007-01-10
17304,11812,2007-11-02
17305,3360,2008-03-30
17306,17981,2006-08-12
17307,18145,2008-05-26
17308,12764,2008-06-30
17309,5019,2007-08-01
17310,4707,2007-12-30
17311,11322,2008-06-21
17312,18465,2006-07-12
17313,1846,2008-03-13
17314,7650,2008-07-05
17315,2271,2008-06-14
17316,5307,2007-07-10
17317,269,2005-08-04
17318,304,2007-11-11
17319,8959,2007-05-26
17320,13428,2008-07-15
17321,5943,2005-09-02
17322,17259,2007-04-05
17323,1122,2007-11-15
17324,10442,2008-05-02
17325,11949,2007-10-12
17326,10164,2007-08-29
17327,563,2007-12-09
17328,8234,2008-01-30
17329,9644,2008-05-21
17330,3324,2008-04-27
17331,1171,2005-10-27
17332,3905,2006-03-13
17333,9793,2007-12-31
17334,12267,2006-09-16
17335,10546,2007-12-09
17336,14526,2007-11-08
17337,13645,2005-08-23
17338,5491,2008-02-21
17339,10940,2008-02-27
17340,795,2007-08-18
17341,852,2008-03-26
17342,1967,2007-09-30
17343,16181,2007-10-23
17344,17805,2008-02-13
17345,14601,2008-01-18
17346,6590,2008-06-19
17347,17602,2008-07-22
17348,13776,2006-09-30
17349,19012,2008-03-29
17350,2962,2008-01-22
17351,10799,2007-09-03
17352,8513,2008-03-17
17353,5101,2006-12-08
17354,6220,2008-04-02
17355,10249,2007-01-16
17356,15273,2007-11-29
17357,7693,2007-12-06
17358,7628,2007-12-04
17359,9051,2008-07-23
17360,10469,2005-07-18
17361,16094,2007-10-30
17362,3681,2008-01-04
17363,774,2007-06-23
17364,7610,2007-02-06
17365,1206,2007-04-17
17366,11982,2008-01-29
17367,18249,2008-05-29
17368,11538,2008-04-18
17369,13521,2005-08-30
17370,18128,2006-12-26
17371,10020,2008-07-19
17372,6730,2008-01-19
17373,7243,2006-01-26
17374,8086,2007-12-02
17375,17094,2006-02-25
17376,10314,2008-02-16
17377,14319,2008-01-29
17378,11502,2007-01-23
17379,332,2006-04-17
17380,4421,2007-11-22
17381,5466,2007-08-16
17382,19114,2007-11-21
17383,174,2008-02-13
17384,3729,2006-10-21
17385,12427,2007-07-04
17386,3172,2008-03-04
17387,1309,2008-01-27
17388,12137,2008-02-01
17389,7697,2008-06-28
17390,7260,2007-12-16
17391,5925,2007-12-09
17392,5302,2006-08-26
17393,3404,2007-10-22
17394,13938,2005-10-03
17395,18828,2007-08-16
17396,2705,2007-04-05
17397,18107,2008-02-25
17398,5852,2008-02-28
17399,7480,2008-04-07
17400,8228,2008-01-15
17401,11319,2007-12-17
17402,10490,2008-05-28
17403,15591,2007-10-06
17404,16019,2007-09-07
17405,9701,2006-08-07
17406,3228,2007-05-12
17407,14077,2006-06-18
17408,2971,2007-01-14
17409,13449,2007-02-13
17410,8772,2006-12-29
17411,13957,2007-08-27
17412,5561,2008-05-25
17413,1253,2008-05-05
17414,14780,2008-06-19
17415,17392,2008-07-05
17416,11545,2008-05-16
17417,17852,2007-08-21
17418,5647,2007-05-31
17419,5023,2007-12-19
17420,12736,2008-05-27
17421,18082,2008-06-22
17422,5200,2007-05-27
17423,7074,2007-11-15
17424,11007,2007-11-07
17425,7302,2007-08-31
17426,14748,2007-12-14
17427,8653,2007-06-03
17428,9414,2007-03-28
17429,9771,2006-11-26
17430,16687,2008-07-13
17431,17998,2006-05-07
17432,8964,2007-11-30
17433,12074,2008-05-19
17434,7716,2007-12-14
17435,2478,2007-08-06
17436,8345,2006-08-20
17437,4404,2007-10-01
